FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;Nº VICTIMAS *;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
30/04/2014;DE 12:00 A 12:59;MIERCOLES;CHAMBERI                      ;CALLE DE GUZMAN EL BUENO - PASEO DE SAN FRANCISCO DE SALES                                          ;0;2014/4077;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
01/05/2014;DE 13:00 A 13:59;JUEVES;LATINA                        ;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;2200;2014/4192;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
01/05/2014;DE 17:00 A 17:59;JUEVES;HORTALEZA                     ;AVENIDA DE LOS ANDES NUM                                                                            ;50;2014/4172;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
01/05/2014;DE 22:00 A 22:59;JUEVES;USERA                         ;CALLE DE LA SILVINA - CALLE DE PERIANA                                                              ;0;2014/4206;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
03/05/2014;DE 14:00 A 14:59;SABADO;BARAJAS                       ;AVENIDA  SUR DEL AEROPUERTO DE BARAJAS NUM                                                          ;4;2014/4132;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 50 A 54 AÑOS
05/05/2014;DE 16:00 A 16:59;LUNES;TETUAN                        ;CALLE DE BRAVO MURILLO - CALLE DEL NARDO                                                            ;0;2014/4210;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
06/05/2014;DE 20:00 A 20:59;MARTES;PUENTE DE VALLECAS            ;CALLE DE EMBAJADORES NUM                                                                            ;472;2014/4252;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
07/05/2014;DE 7:00 A 7:59;MIERCOLES;SALAMANCA                     ;CALLE DE JOSE ORTEGA Y GASSET - CALLE DE SERRANO                                                    ;0;2014/4244;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
08/05/2014;DE 8:00 A 8:59;JUEVES;CENTRO                        ;CALLE  MAYOR NUM                                                                                    ;1;2014/4378;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
08/05/2014;DE 13:00 A 13:59;JUEVES;RETIRO                        ;CALLE DE JATIVA - CALLE DEL CERRO NEGRO                                                             ;0;2014/4321;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
08/05/2014;DE 19:00 A 19:59;JUEVES;CIUDAD LINEAL                 ;CALLE DE ALCALA NUM                                                                                 ;236;2014/4328;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
09/05/2014;DE 16:00 A 16:59;VIERNES;USERA                         ;CALLE DE EDUARDO BARREIROS - CALLE DEL ALERCE                                                       ;0;2014/4436;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
09/05/2014;DE 19:00 A 19:59;VIERNES;CARABANCHEL                   ;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;3800;2014/4356;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
11/05/2014;DE 10:00 A 10:59;DOMINGO;USERA                         ;CAMINO DE PERALES NUM                                                                               ;8;2014/4427;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
11/05/2014;DE 10:00 A 10:59;DOMINGO;USERA                         ;CAMINO DE PERALES NUM                                                                               ;8;2014/4427;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
11/05/2014;DE 11:00 A 11:59;DOMINGO;MONCLOA-ARAVACA               ;PUERTA DEL REY CASA DE CAMPO                                                                        ;0;2014/4389;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
11/05/2014;DE 12:00 A 12:59;DOMINGO;SAN BLAS                      ;CALLE DE MARIA SEVILLA DIAGO NUM                                                                    ;40;2014/4385;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
11/05/2014;DE 22:00 A 22:59;DOMINGO;LATINA                        ;PASEO DE EXTREMADURA NUM                                                                            ;5;2014/4403;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
12/05/2014;DE 12:00 A 12:59;LUNES;ARGANZUELA                    ;CALLE DE EMBAJADORES - CALLE DE LA BATALLA DEL SALADO                                               ;0;2014/4426;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
12/05/2014;DE 14:00 A 14:59;LUNES;SALAMANCA                     ;CALLE DE JUAN BRAVO - CALLE DE SERRANO                                                              ;0;2014/4431;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
13/05/2014;DE 18:00 A 18:59;MARTES;LATINA                        ;CALLE DE JOAQUIN TURINA - CARRETERA DEL BARRIO DE LA FORTUNA                                        ;0;2014/4448;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 15 A 17 AÑOS
13/05/2014;DE 20:00 A 20:59;MARTES;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - CALLE DE SALVADOR VICENTE MARTIN                                          ;0;2014/4451;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 50 A 54 AÑOS
13/05/2014;DE 20:00 A 20:59;MARTES;MONCLOA-ARAVACA               ;PASEO DE CAMOENS Y VALERO - PASEO DE RUPERTO CHAPI                                                  ;0;2014/4478;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
14/05/2014;DE 17:00 A 17:59;MIERCOLES;CARABANCHEL                   ;CALLE DE JOAQUIN TURINA NUM                                                                         ;1;2014/4570;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
14/05/2014;DE 18:00 A 18:59;MIERCOLES;VICALVARO                     ;CAMINO  VIEJO DE VICALVARO NUM                                                                      ;7;2014/4496;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DESCONOCIDA
15/05/2014;DE 12:00 A 12:59;JUEVES;HORTALEZA                     ;AVENIDA DEL PAPA NEGRO NUM                                                                          ;3;2014/4679;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
15/05/2014;DE 12:00 A 12:59;JUEVES;MONCLOA-ARAVACA               ;CALLE DE LA RIBERA DEL MANZANARES NUM                                                               ;31;2014/4550;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
15/05/2014;DE 23:00 A 23:59;JUEVES;PUENTE DE VALLECAS            ;CALLE DE VILLALOBOS NUM                                                                             ;18;2014/4547;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 15 A 17 AÑOS
15/05/2014;DE 23:00 A 23:59;JUEVES;PUENTE DE VALLECAS            ;CALLE DE VILLALOBOS NUM                                                                             ;18;2014/4547;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
16/05/2014;DE 9:00 A 9:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE SAN MAXIMILIANO NUM                                                                        ;13;2014/4556;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
16/05/2014;DE 9:00 A 9:59;VIERNES;LATINA                        ;GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE EXTREMADURA                                               ;          ;2014/4581;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
16/05/2014;DE 10:00 A 10:59;VIERNES;HORTALEZA                     ;AVENIDA DE MACHUPICHU - PLAZA DE MANUEL RODRIGO                                                     ;0;2014/4603;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
16/05/2014;DE 18:00 A 18:59;VIERNES;HORTALEZA                     ;CALLE DEL SOTILLO - RONDA DE CALA BASA                                                              ;0;2014/4574;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 15 A 17 AÑOS
17/05/2014;DE 9:00 A 9:59;SABADO;PUENTE DE VALLECAS            ;AVENIDA DE MIGUEL HERNANDEZ NUM                                                                     ;120;2014/4604;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
17/05/2014;DE 12:00 A 12:59;SABADO;CENTRO                        ;CALLE DE CONCEPCION JERONIMA NUM                                                                    ;19;2014/4584;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
17/05/2014;DE 18:00 A 18:59;SABADO;CHAMBERI                      ;CALLE DE FUENCARRAL NUM                                                                             ;124;2014/4611;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
18/05/2014;DE 14:00 A 14:59;DOMINGO;USERA                         ;CALLE DE SAN NICOMEDES NUM                                                                          ;16;2014/4625;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
18/05/2014;DE 17:00 A 17:59;DOMINGO;CHAMBERI                      ;CALLE DE MODESTO LAFUENTE NUM                                                                       ;7;2014/4614;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 25 A 29 AÑOS
19/05/2014;DE 14:00 A 14:59;LUNES;FUENCARRAL-EL PARDO           ;CALLE DE GINZO DE LIMIA - CALLE DE SINESIO DELGADO                                                  ;0;2014/4674;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
21/05/2014;DE 9:00 A 9:59;MIERCOLES;TETUAN                        ;CALLE DE PEDRO TEIXEIRA - PASEO DE LA CASTELLANA                                                    ;0;2014/4750;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
22/05/2014;DE 12:00 A 12:59;JUEVES;PUENTE DE VALLECAS            ;AVENIDA DE PABLO NERUDA NUM                                                                         ;10;2014/4742;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
23/05/2014;DE 16:00 A 16:59;VIERNES;CARABANCHEL                   ;CALLE DE EUGENIA DE MONTIJO - CALLE DE SAN ANTOLIN                                                  ;0;2014/4797;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
24/05/2014;DE 11:00 A 11:59;SABADO;FUENCARRAL-EL PARDO           ;AVENIDA DEL MONASTERIO DE SILOS - AVENIDA DEL VENTISQUERO DE LA CONDESA                             ;0;2014/4835;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
24/05/2014;DE 11:00 A 11:59;SABADO;FUENCARRAL-EL PARDO           ;AVENIDA DEL MONASTERIO DE SILOS - AVENIDA DEL VENTISQUERO DE LA CONDESA                             ;0;2014/4835;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;IL                                      ;DE 35 A 39 AÑOS
24/05/2014;DE 19:00 A 19:59;SABADO;LATINA                        ;PARQUE DE LAS CRUCES                                                                                ;0;2014/4844;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
25/05/2014;DE 19:00 A 19:59;DOMINGO;CARABANCHEL                   ;CARRIL  ANILLO VERDE CICLISTA KM.                                                                   ;32000;2014/4882;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
26/05/2014;DE 19:00 A 19:59;LUNES;USERA                         ;CALLE DE LOS FERROVIARIOS - CALLE DE MARCELO USERA                                                  ;0;2014/4916;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
27/05/2014;DE 13:00 A 13:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DE MONTECARMELO NUM                                                                         ;10;2014/4942;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
27/05/2014;DE 13:00 A 13:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DE MONTECARMELO NUM                                                                         ;10;2014/4942;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
28/05/2014;DE 14:00 A 14:59;MIERCOLES;CENTRO                        ;CALLE DE CARRETAS NUM                                                                               ;25;2014/5289;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
28/05/2014;DE 20:00 A 20:59;MIERCOLES;VILLA DE VALLECAS             ;CARRETERA DE VILLAVERDE A VALLECAS KM.                                                              ;3000;2014/4987;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
29/05/2014;DE 21:00 A 21:59;JUEVES;TETUAN                        ;AVENIDA DE ASTURIAS - CALLE DEL CAÑAVERAL                                                           ;0;2014/5026;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
30/05/2014;DE 15:00 A 15:59;VIERNES;CHAMARTIN                     ;CALLE DEL PRINCIPE DE VERGARA - PLAZA DE LA REPUBLICA DOMINICANA                                    ;0;2014/5040;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
30/05/2014;DE 15:00 A 15:59;VIERNES;HORTALEZA                     ;CALLE DE SANTA SUSANA NUM                                                                           ;55;2014/5072;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
31/05/2014;DE 14:00 A 14:59;SABADO;ARGANZUELA                    ;CALLE DE RICARDO DAMAS - CALLE DE RICARDO GOIZUETA                                                  ;0;2014/5084;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
31/05/2014;DE 19:00 A 19:59;SABADO;ARGANZUELA                    ;CALLE DEL MAESTRO ARBOS NUM                                                                         ;29;2014/5143;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
31/05/2014;DE 20:00 A 20:59;SABADO;HORTALEZA                     ;AVENIDA DE MARUJA MALLO - CAMINO DEL OLIVAR                                                         ;0;2014/5097;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 6 A 9 AÑOS 
01/06/2014;DE 12:00 A 12:59;DOMINGO;MONCLOA-ARAVACA               ;AVENIDA DE LA OSA MAYOR NUM                                                                         ;45;2014/5151;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;IL                                      ;DE 30 A 34 ANOS
01/06/2014;DE 12:00 A 12:59;DOMINGO;MONCLOA-ARAVACA               ;AVENIDA DE LA OSA MAYOR NUM                                                                         ;45;2014/5151;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 0 A 5 AÑOS
01/06/2014;DE 14:00 A 14:59;DOMINGO;MONCLOA-ARAVACA               ;CALLE DE LA RIBERA DEL MANZANARES NUM                                                               ;141;2014/5126;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
02/06/2014;DE 16:00 A 16:59;LUNES;VILLA DE VALLECAS             ;CAÑADA  REAL GALIANA NUM                                                                            ;50;2014/5171;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
03/06/2014;DE 14:00 A 14:59;MARTES;TETUAN                        ;CALLE DE LOPE DE HARO NUM                                                                           ;24;2014/5223;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
03/06/2014;DE 15:00 A 15:59;MARTES;VICALVARO                     ;AVENIDA DE LAS COMUNIDADES NUM                                                                      ;10;2014/5182;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
03/06/2014;DE 18:00 A 18:59;MARTES;MORATALAZ                     ;AVENIDA DE MORATALAZ NUM                                                                            ;187;2014/5179;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
03/06/2014;DE 20:00 A 20:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DEL VENTISQUERO DE LA CONDESA NUM                                                           ;2;2014/5211;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
03/06/2014;DE 20:00 A 20:59;MARTES;MONCLOA-ARAVACA               ;CALLE DE ISLA DE ALEGRANZA - CALLE DEL MIRADOR DE LA SIERRA                                         ;0;2014/5185;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 35 A 39 AÑOS
04/06/2014;DE 12:00 A 12:59;MIERCOLES;LATINA                        ;AVENIDA DEL MANZANARES NUM                                                                          ;36;2014/6333;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
04/06/2014;DE 15:00 A 15:59;MIERCOLES;MONCLOA-ARAVACA               ;PASEO DE LA PUERTA DEL ANGEL - PASEO DE LOS CASTAÑOS                                                ;0;2014/5249;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
04/06/2014;DE 21:00 A 21:59;MIERCOLES;CARABANCHEL                   ;CALLE DE BALEARES - CALLE DEL MARQUES DE JURA REAL                                                  ;0;2014/5267;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
04/06/2014;DE 21:00 A 21:59;MIERCOLES;MONCLOA-ARAVACA               ;PARQUE DE LA DEHESA DE LA VILLA                                                                     ;0;2014/5262;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
05/06/2014;DE 12:00 A 12:59;JUEVES;SALAMANCA                     ;CALLE DE GOYA - CALLE DEL CONDE DE PEÑALVER                                                         ;0;2014/5277;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
05/06/2014;DE 18:00 A 18:59;JUEVES;VILLA DE VALLECAS             ;AVENIDA DE LA GAVIA - CALLE DE LA ADRADA                                                            ;0;2014/5297;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 0 A 5 AÑOS
05/06/2014;DE 19:00 A 19:59;JUEVES;LATINA                        ;CARRIL  ANILLO VERDE CICLISTA KM.                                                                   ;36400;2014/5311;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
05/06/2014;DE 19:00 A 19:59;JUEVES;LATINA                        ;CARRIL  ANILLO VERDE CICLISTA KM.                                                                   ;36400;2014/5311;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 10 A 14 AÑOS
05/06/2014;DE 22:00 A 22:59;JUEVES;ARGANZUELA                    ;CALLE DE ANCORA - CALLE DE RAFAEL DE RIEGO                                                          ;0;2014/5808;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
06/06/2014;DE 10:00 A 10:59;VIERNES;SALAMANCA                     ;CALLE DE MARIA DE MOLINA NUM                                                                        ;18;2014/5291;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
