CODIGO;NOMBRE;INSTITUCION;DIRECCION;CODIGO_POSTAL;LOCALIDAD;PROVINCIA;COMUNIDAD_AUTONOMA;PAIS;TRANSPORTE;AÑO_FUNDACION;HORARIO;TIPO_ACCESO;NOTAS_ACCESO;TIPO_BIBLIOTECA;TIPO_DEPENDENCIA;PRESTAMO_INTERBIBLIOTECARIO;CATALOGOS_IMPRESOS;OBSERVACIONES
X41000101;Instituto Cervantes. Biblioteca (Londres, Reino Unido);Instituto Cervantes;15-19 Devereux Court;WC2R 3JJ;Londres;;;Reino Unido;;;;Acceso libre;;Especializada;Administración pública central
280791294;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Derecho Internacional Público. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-jueves de 9-14;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791295;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Derecho Mercantil. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-14;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791296;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Derecho Penal. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-jueves de 10-13;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791297;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Derecho Procesal. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-13'30, lunes-miércoles de 15'30-17;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791298;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Derecho Romano. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-14;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791299;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Derecho del Trabajo y Seguridad Social. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9'30-13'30;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791300;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Economía Aplicada IV. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-13;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791301;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Filosofía del Derecho Moral y Política I. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-14;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791303;Biblioteca Pública Municipal María Lejárraga (Madrid);Ayuntamiento de Madrid;Princesa de Éboli 29;28050;Madrid;Madrid;Madrid;España;;2017;"Lunes-viernes de 8'30-21; Sábados de 9'10-17'50 horas y domingos de 9'10-13'50.  Verano: del 15 de junio al 15 de septiembre lunes-viernes de 8'30-20'15; Sábados de 9'10-16'50 y domingos de 9'10-12'50. Los festivos y fines de semana desde el 22 de julio al 27 de agosto, la biblioteca permanecerá cerrada";Acceso libre;;General/Pública;Administración local municipal
280791306;Centro Español de Relaciones Internacionales y Política Exterior. CERI (Madrid). Centro de Documentación;Centro Español de Relaciones Internacionales. CERI;Hortaleza 104;28004;Madrid;Madrid;Madrid;España;;1993;Lunes-viernes de 9'30-19;Acceso libre;;Especializada;Entidad privada
280791308;Asociación Española de Normalización y Certificación. AENOR (Madrid). Biblioteca;Asociación Española de Normalización y Certificación. AENOR;Génova 6;28004;Madrid;Madrid;Madrid;España;;1948;Lunes-jueves de 9-14 y de 16-18, viernes de 9-14;Acceso libre;;Especializada;Entidad privada
280791309;Instituto de Educación Secundaria. IES Tetuán de las Victorias (Madrid). Biblioteca;Comunidad de Madrid. Consejería de Educación, Juventud y Deporte;Vía Limite 14;28029;Madrid;Madrid;Madrid;España;;;Lectivos de 9-14 y de 17-20;Acceso restringido;para profesores y alumnos;Escolar;Administración autonómica
280791310;Ministerio de Sanidad, Servicios Sociales e Igualdad. Servicio de Documentación y Biblioteca;Ministerio de Sanidad, Servicios Sociales e Igualdad;Paseo del Prado 18-20;28014;Madrid;Madrid;Madrid;España;;1986;Lunes-viernes de 9-14;Acceso libre;;Especializada;Administración pública central
280791311;Hospital Psiquiátrico Dr. Rodríguez Lafora. Centro de Documentación de Salud Mental;Comunidad de Madrid;Ctra. de Colmenar Viejo Km. 13'800;28049;Madrid;Madrid;Madrid;España;Autobuses:711, 712, 713, 721, 722, 724, 725, 726, N701 y N702;1971;Lunes-viernes de 8'30-14'30;Acceso restringido;para personal del Hospital;Especializada;Administración autonómica
280791312;ENUSA Industrias Avanzadas S.A. (Madrid). Centro de Documentación;ENUSA Industrias Avanzadas S.A.;Santiago Rusiñol 12;28040;Madrid;Madrid;Madrid;España;;1974;Lunes-viernes de 9'30-13'30 y de 15-17'30;Acceso restringido;para el personal del centro;Especializada;Administración pública central
280791314;Fundación Institucional Española. FIES (Madrid). Biblioteca;Fundación Institucional Española. FIES;Gran Vía 16;28013;Madrid;Madrid;Madrid;España;;1976;Lunes-viernes de 10-13 y de 16-19;Acceso restringido;para socios;Especializada;Entidad privada
280791319;Centro Estatal de Documentación e Información de Servicios Sociales. CEDISS. Biblioteca;Ministerio de Empleo y Seguridad Social;Zurbarán 1;28010;Madrid;Madrid;Madrid;España;;1987;Lunes-viernes de 9-14;Acceso restringido;para personal del centro, investigadores, ONG....;Especializada;Administración pública central
280791320;Asociación Española de Fundaciones (Madrid). Biblioteca;Asociación Española de Fundaciones;General Castaños 4;28004;Madrid;Madrid;Madrid;España;;1979;Lunes-viernes de 10-17;Acceso restringido;;Especializada;Entidad privada
280791321;Centro de Documentación y Publicaciones de Aena (Madrid). Biblioteca;Aena Aeropuertos;Peonias 12. Edificio Piovera Azul;28042;Madrid;Madrid;Madrid;España;;1979;Lunes-viernes de 9-15;Acceso restringido;para el personal del sector, investigadores, estudiantes y empresas interesadas;Especializada;Entidad privada
280791328;Asamblea de Madrid. Biblioteca;Asamblea de Madrid;Plaza de la Asamblea de Madrid;28018;Madrid;Madrid;Madrid;España;;1985;Lunes, martes y viernes de 9-14'30, Miercoles y jueves 9-14'30 y de 16-18'30;Acceso restringido;con autorización especial;Especializada;Administración autonómica
280791330;Unión Española de Constructores Navales. UNINAVE (Madrid). Biblioteca;Unión Española de Constructores Navales. UNINAVE;Cardenal Herrera Oria 57;28034;Madrid;Madrid;Madrid;España;;1961;Lunes-viernes de 8'30-14'45;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791336;Universidad Complutense de Madrid. Facultad de Derecho. Departamento de Historia del Derecho y de las Instituciones. Biblioteca;Universidad Complutense de Madrid;Avda. de la Complutense;28040;Madrid;Madrid;Madrid;España;;;Lunes, miércoles y jueves de 9-14;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791344;Universidad Complutense de Madrid. Facultad de Psicología. Biblioteca;Universidad Complutense de Madrid;Campus de Somosaguas s/n;28223;Madrid;Madrid;Madrid;España;Bus: Linea A (desde Moncloa), Linea B (desde Aravaca), Linea I (desde Ciudad Universitaria), Linea H (desde Aluche). Bus de la CAM: Linea 562 y 563 (Aluche-Pozuelo). Metro ligero: Linea 2 (Colonia Jardín-Aravaca);1972;Lunes-viernes de 9-21;Acceso libre;restringido en tests psicotécnicos, solo para profesionales;Universitaria;Administración autonómica;a nivel nacional
280791346;Universidad Complutense de Madrid. Facultad de Filología. Biblioteca de Filología Moderna;Universidad Complutense de Madrid;Ciudad Universitaria. Edificio A;28040;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-20'30;Acceso restringido;para profesores y alumnos;Universitaria;Administración autonómica
280791350;Asociación Nacional Española de Fabricantes de Hormigón Preparado (Madrid). Biblioteca;Asociación Nacional Española de Fabricantes de Hormigón Preparado;Bretón de los Herreros 43;28003;Madrid;Madrid;Madrid;España;;1971;;Acceso libre;;Especializada;Entidad privada
280791351;Asociación de Empresarios del Comercio e Industria del Metal. AECIM (Madrid). Biblioteca;Asociación de Empresarios del Comercio e Industria del Metal. AECIM;Príncipe de Vergara 74;28006;Madrid;Madrid;Madrid;España;;1958;;Acceso restringido;con autorización;Especializada;Entidad privada
280791352;Asociación Pro Derechos Humanos (Madrid). Biblioteca;Asociación Pro Derechos Humanos. APDHE;Santísima Trinidad 30;28010;Madrid;Madrid;Madrid;España;;1975;Lunes-viernes de 17'30-20'30;Acceso libre;;Especializada;Entidad privada
280791361;Universidad Nacional de Educación a Distancia. UNED. Biblioteca Campus Norte;Universidad Nacional de Educación a Distancia. UNED;Juan del Rosal 14. Facultad de Educación;28040;Madrid;Madrid;Madrid;España;Autobuses: 83 (desde Moncloa), 133 (desde Mirasierra), I (Somosaguas), U (Paraninfo). Metro: Ciudad Universitaria (L6);2012;Lunes-viernes de 9-20'30. Verano: lunes-viernes de 9-19'30;Acceso libre;;Universitaria;Administración pública central;;;Fusión de las antiguas bibliotecas: Ingenieria, Psicología y Educación
280791362;Centro de Investigación y Control de Calidad (Madrid). Biblioteca;Instituto Nacional de Consumo;Avda. de Cantabria s/n;28042;Madrid;Madrid;Madrid;España;;1973;Lunes-viernes de 9-14;Acceso restringido;con autorización especial;Especializada;Administración pública central
280791364;Orden Franciscana de Frailes Menores (Madrid). Biblioteca Cardenal Cisneros;Orden Franciscana de Frailes Menores;Joaquín Costa 36;28002;Madrid;Madrid;Madrid;España;Autobuses: 7, 16, 19, 51 Metro: Republica Argentina;1941;Lunes-viernes de 9'30-14;Acceso libre;;Especializada;Iglesia
280791365;Centro de Ciencias Humanas y Sociales (Madrid). Archivo;Consejo Superior de Investigaciones Científicas. CSIC;Albasanz 26-28;28037;Madrid;Madrid;Madrid;España;;2007;Lunes-viernes de 9-18;Acceso restringido;para licenciados, investigadores y personal del CSIC;Especializada;Administración pública central;a nivel local, nacional e internacional;;Fondos procedentes de la Biblioteca General del CSIC
280791366;Sociedad Rectora de la Bolsa de Valores (Madrid). Biblioteca;Sociedad Rectora de la Bolsa de Valores;Plaza de la Lealtad 1;28014;Madrid;Madrid;Madrid;España;;1980;Lunes-viernes de 8'30-17;Acceso libre;;Especializada;Entidad privada
280791370;Canal de Experiencias Hidrodinámicas del Pardo. CEHIPAR (Madrid). Biblioteca;Ministerio de Defensa;Ctra. de la Sierra s/n. El Pardo;28048;Madrid;Madrid;Madrid;España;;1928;Lunes-viernes de 8-13 y de 13'40-16;Acceso restringido;para el personal del centro e investigadores;Especializada;Administración pública central
280791371;Centro de Física Miguel A. Catalán (Madrid). Biblioteca;Consejo Superior de Investigaciones Científicas. CSIC;Serrano 123;28006;Madrid;Madrid;Madrid;España;;1940;Lunes-jueves de 9-14 y de 15-17, viernes de 9-14. Verano: lunes-viernes de 9-14'30;Acceso restringido;;Especializada;Administración pública central;a nivel nacional
280791373;Centro de Documentación en Acuicultura (Madrid). Biblioteca;Consejo Superior de Investigaciones Científicas. CSIC;Joaquín Costa 22;28002;Madrid;Madrid;Madrid;España;;1984;;Acceso restringido;;Especializada;Administración pública central
280791376;Universidad Complutense de Madrid. Centro de Documentación Europea. Biblioteca;Universidad Complutense de Madrid;Avda. Complutense s/n. Facultad de Derecho;28040;Madrid;Madrid;Madrid;España;Metro: (L6) Ciudad Universitaria Bus: G, 82, 132, U,  desde Moncloa;;Lunes-viernes de 9-14 y de 15'40-20;Acceso libre;;Universitaria;Administración autonómica
280791380;Centro de Investigación para la Paz. CIP (Madrid). Centro de Documentación;FUHEM. Centro de Investigación para la Paz;Duque de Sesto 40;28009;Madrid;Madrid;Madrid;España;;1984;Martes y jueves de 9-14 y de 16-18;Acceso libre;;Especializada;Entidad privada
280791386;Agencia Española de Medicamentos y Productos Sanitarios (Madrid). Centro de Documentación;Ministerio de Sanidad, Servicios Sociales e Igualdad;Huertas 75;28014;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 8-15;Acceso restringido;con autorización;Especializada;Administración pública central
280791392;Diario El País (Madrid). Centro de Documentación;Diario El País;Miguel Yuste 40;28037;Madrid;Madrid;Madrid;España;;1976;Lunes-viernes de 11-14 y de 16-20;Acceso libre;;Especializada;Entidad privada
280791395;Ministerio de Hacienda y Función Pública. Dirección General de Presupuestos. Biblioteca;Ministerio de Hacienda y Función Pública;Alberto Alcocer 2;28036;Madrid;Madrid;Madrid;España;;1968;Lunes-viernes de 9-14;Acceso restringido;para el personal del centro;Especializada;Administración pública central
280791396;Ministerio de Hacienda y Fución Pública. Dirección General de Tributos. Biblioteca;Ministerio de Hacienda y Función Pública;Alcalá 5, 1ª planta;28014;Madrid;Madrid;Madrid;España;;1973;Lunes-viernes de 9-15;Acceso restringido;para el personal del centro;Especializada;Administración pública central
280791401;Grupo Empresarial ENCE (Madrid). Biblioteca;Grupo Empresarial ENCE;Paseo de la Castellana 35;28046;Madrid;Madrid;Madrid;España;;1968;Lunes-viernes de 8-14 y de 15-17;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791402;Fundación Endesa (Madrid). Centro de Documentación;Fundación Endesa;Alfonso XII;28014;Madrid;Madrid;Madrid;España;;1976;Lunes-viernes de 7'30-15'30;Acceso restringido;para investigadores y personal del centro;Especializada;Entidad privada
280791409;Compañía General de Ingeniería y Sondeos (Madrid). Biblioteca;Compañía General de Ingeniería y Sondeos;Anabel Segura 11;28108;Madrid;Madrid;Madrid;España;;1965;Lunes-viernes de 9-14 y de 15-18;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791411;CEDISS. Colección del antiguo Centro de Estudios del Menor (Madrid). Biblioteca;Ministerio de Empleo y Seguridad Social;Zurbarán 1;28010;Madrid;Madrid;Madrid;España;;2005;Lunes-viernes de 9-14;Acceso restringido;;Especializada;Administración pública central
280791412;Escuela de Práctica Jurídica (Madrid). Biblioteca;Universidad Complutense de Madrid. Facultad de Derecho;Amaniel 2;28015;Madrid;Madrid;Madrid;España;;1953;Lunes-viernes de 17-21;Acceso restringido;para alumnos;Especializada;Entidad privada
280791415;Escuela Universitaria de Magisterio ESCUNI. Centro adscrito (Madrid). Biblioteca;Universidad Complutense de Madrid;Avda. Nuestra Sra. de Fátima 102;28047;Madrid;Madrid;Madrid;España;;1970;Lunes-viernes de 9-21;Acceso restringido;para alumnos;Universitaria;Entidad privada
280791416;Centro Universitario Villanueva. Centro adscrito (Madrid). Sede Mirasierra. Biblioteca;Universidad Complutense de Madrid;Costa Brava 2. Mirasierra;28034;Madrid;Madrid;Madrid;España;;1978;Lunes-viernes de 9-20. Sábados de 9-14 (en época de exámenes);Acceso restringido;para alumnos y peronal de la Universidad Complutense;Universitaria;Entidad privada;a nivel nacional
280791417;Centro Superior de Estudios Universitarios La Salle. Centro adscrito (Madrid). Biblioteca;Universidad Autónoma de Madrid. UAM;La Salle 10. Aravaca;28023;Madrid;Madrid;Madrid;España;Renfe: L-C10 Bus: 161- EMT y 657, 657A, 654, 655 (desde Moncloa);1980;Lunes-viernes de 8-14 y de 16-20;Acceso restringido;para alumnos;Universitaria;Entidad privada
280791424;Fundación Gómez-Pardo (Madrid). Biblioteca;Fundación Gómez-Pardo;Alenza 1;28003;Madrid;Madrid;Madrid;España;Metro: Rios Rosas (L1) Autobuses: 3, 12, 37, 45, 149;1978;Lunes-viernes de 9-14 y de 16-19;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791425;Fundación Humanismo y Democracia (Madrid). Biblioteca;Fundación Humanismo y Democracia;Velázquez 78;28001;Madrid;Madrid;Madrid;España;;1977;Lunes-viernes de 9-14 y de 17-20;Acceso restringido;con autorización;Especializada;Entidad privada
280791429;Fundación Ernestina González para la Investigación sobre Biología Evolucionista (Madrid). Biblioteca;Fundación Ernestina González para la Investigación sobre Biología Evolucionista;Avda. de América 18;28028;Madrid;Madrid;Madrid;España;;1980;;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791430;Fundación Pastor de Estudios Clásicos (Madrid). Biblioteca;Fundación Pastor;Serrano 107;28006;Madrid;Madrid;Madrid;España;;1955;Lunes-viernes de 9-14;Acceso libre;;Especializada;Entidad privada
280791431;Fundación Rafael Leoz para la Investigación y Promoción de la Arquitectura Social (Madrid). Biblioteca;Fundación Rafael Leoz;Carbonero y Sol 26;28006;Madrid;Madrid;Madrid;España;;1969;Lunes-viernes de 9-14 y de 17-19;Acceso restringido;con autorización especial;Especializada;Entidad privada
280791434;Fundación Iberdrola (Madrid). Biblioteca;Fundación Iberdrola;Arequipa 1;28043;Madrid;Madrid;Madrid;España;;1970;Lunes-viernes de 8'30-13'30 y de 15-18 (excepto viernes tarde);Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791436;Iberia. Líneas Aéreas de España (Madrid). Centro de Documentación;Iberia;Velázquez 130;28006;Madrid;Madrid;Madrid;España;;1975;Lunes-viernes de 8-15;Acceso libre;;Especializada;Entidad privada
280791438;INDUYCO. Servicio de Documentación de Industrias y Confecciones S.A. (Madrid). Biblioteca;INDUYCO;Tomas Bretón 62;28045;Madrid;Madrid;Madrid;España;;;;Acceso restringido;con autorización especial;Especializada;Entidad privada
280791441;Instituto de Crédito Oficial. ICO (Madrid). Centro de Documentación;Ministerio de Economía, Industria y Competitividad;Paseo del Prado 4;28014;Madrid;Madrid;Madrid;España;;1971;;Acceso restringido;para el personal del Centro;Especializada;Administración pública central
280791442;Instituto de Derechos Humanos. Biblioteca;Universidad Complutense de Madrid;Ciudad Universitaria. Facultad de Derecho;28040;Madrid;Madrid;Madrid;España;;1980;Lunes-viernes de 9-14;Acceso restringido;para universitarios;Especializada;Administración autonómica
280791444;Instituto de Estudios Madrileños (Madrid). Biblioteca;Ayuntamiento de Madrid / CSIC;Albasanz 26-28;28037;Madrid;Madrid;Madrid;España;Autobús: 105 Metro: Ciudad Lineal;1952;Lunes-Viernes de 10-13;Acceso libre;;Especializada;Administración autonómica
280791445;Instituto de Estudios para América Latina y Africa. IEPALA (Madrid). Centro de Documentación Marianella García Villas;Instituto de Estudios para América Latina y Africa. IEPALA;Hermanos García Noblejas 41;28037;Madrid;Madrid;Madrid;España;;1983;Lunes-viernes de 10-14;Acceso libre;;Especializada;Entidad privada
280791451;Instituto Universitario de Criminología. Centro adscrito (Madrid). Biblioteca;Universidad Complutense de Madrid;Ciudad Universitaria. Facultad de Derecho;28040;Madrid;Madrid;Madrid;España;Metro: L6- Ciudad Universitaria Bus: G, F, 82, U (desde Moncloa);1964;Lunes-viernes de 14-20'30;Acceso restringido;para alumnos;Universitaria;Administración autonómica
280791452;Universidad Complutense de Madrid. Escuela Universitaria de Óptica. Biblioteca;Universidad Complutense de Madrid;Avda. Arcos de Jalón s/n;28037;Madrid;Madrid;Madrid;España;Metro: L7 (san Blas), L2 (Avda. de Guadalajara) Bus: 4, 48, 153;1987;Lunes-viernes de 9-20;Acceso restringido;para alumnos;Universitaria;Administración autonómica;a nivel nacional
280791453;Universidad Autónoma de Madrid. Biblioteca de Educación;Universidad Autónoma de Madrid. UAM;Francisco Tomás y Valiente 3. Campus de Cantoblanco;28049;Madrid;Madrid;Madrid;España;;1983;Lunes-viernes de 9-20'30;Acceso libre;;Universitaria;Administración autonómica;a nivel nacional
280791454;Escuela Universitaria de Enfermería de la Fundación Jiménez Díaz. Centro adscrito (Madrid). Biblioteca;Universidad Autónoma de Madrid. UAM;Avda. Reyes Católicos 2. Clinica de la Concepción;28040;Madrid;Madrid;Madrid;España;;1968;Lunes-viernes de 10-20;Acceso restringido;para alumnos y personal docente;Universitaria;Administración autonómica
280791458;Escuela Universitaria de Enfermería de La Paz. Centro adscrito (Madrid). Biblioteca;Universidad Autónoma de Madrid. UAM;Paseo de la Castellana 261;28039;Madrid;Madrid;Madrid;España;Metro: L10 - Begoña Bus: 67, 124, 132, 134, 137. 173 Renfe: Chamartín, Ramón y Cajal;1975;Lunes-viernes de 9-19;Acceso restringido;para profesores, alumnos y personal del Centro;Universitaria;Administración autonómica;a nivel nacional
280791460;Asociación para la Prevención y Protección de Riesgos. CEPREVEN (Madrid). Biblioteca;CEPREVEN;Sagasta 18;28004;Madrid;Madrid;Madrid;España;;1975;Lunes-viernes de 8-15;Acceso restringido;para miembros de la asociación;Especializada;Entidad privada
280791461;Ministerio de Hacienda y Función Pública. Intervención General de la Administración del Estado. Biblioteca;Ministerio de Hacienda y Función Pública;María de Molina 50;28006;Madrid;Madrid;Madrid;España;;1985;Lunes-jueves de 9-14 y de 16'30-18, Viernes de 9-14;Acceso restringido;personal del Centro e interesados en temas de Hacienda;Especializada;Administración pública central
280791462;Juste. Sociedad Anónima Químico-Farmacéutica (Madrid). Biblioteca;Grupo Juste;Juan Ignacio Luca de tena 8;28027;Madrid;Madrid;Madrid;España;;;Lunes-viernes de 9-13;Acceso restringido;con autorización;Especializada;Entidad privada
280791470;McKinsey and Company (Madrid). Servicio de Documentación;McKinsey and Company;Sagasta 33;28004;Madrid;Madrid;Madrid;España;;1981;Lunes-viernes de 9-14 y de 15-18;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791471;Museo de Artes y Tradiciones Populares (Madrid). Biblioteca;Universidad Autónoma de Madrid;Carlos Arniches 3. Centro Cultural La Corrala;28005;Madrid;Madrid;Madrid;España;"Metro: La Latina; Bus: 41, 60, 148, C1, C2; Renfe: Embajadores, Atocha;";1975;Lunes-viernes de 10-14 y de 17-21. Sábados de 10-14;Acceso libre;;Especializada;Administración autonómica
280791475;Museo Postal y Telegráfico (Madrid). Biblioteca;Correos;Tapia de Casariego 6. Aravaca;28023;Madrid;Madrid;Madrid;España;Autobuses: 161 (desde el intercambiador de Moncloa);1876;Lunes-viernes de 9-14;Acceso libre;;Especializada;Administración pública central
280791482;Oficina Española de Patentes y Marcas. OEPM (Madrid). Biblioteca Técnica;Oficina Española de Patentes y Marcas. OEPM (Madrid);Paseo de la Castellana 75;28046;Madrid;Madrid;Madrid;España;;1990;Lunes-viernes de 9-14'30 y de 16-18. Sábados de 9-13;Acceso libre;;Especializada;Administración pública central
280791484;Ministerio de Economía, Industria y Competitividad. Secretaria de Estado de Comercio. Biblioteca;Ministerio de Economía, Industria y Competitividad;Paseo de la Castellana 162, 1ª planta;28071;Madrid;Madrid;Madrid;España;;1950;Lunes-viernes de 9-14;Acceso libre;;Especializada;Administración pública central
280791485;Ministerio de Asuntos Exteriores y de Cooperación.  Secretaría de Estado para la Unión Europea. Centro de Documentación y Biblioteca;Ministerio de Asuntos Exteriores y de Cooperación;Serrano Galvache 26;28033;Madrid;Madrid;Madrid;España;;1980;Lunes-viernes de 9-14;Acceso restringido;para personal de la administración;Especializada;Administración pública central
280791493;Técnicas Reunidas. TR (Madrid). Biblioteca;Grupo TR;Arapiles 14;28015;Madrid;Madrid;Madrid;España;;1960;Lunes-viernes de 9-13 y de 14-17;Acceso restringido;para el personal del centro;Especializada;Entidad privada
280791494;Televisión Española. TVE (Madrid). Centro de Documentación;Televisión Española. TVE;Alcalde Saínz de Baranda 92. Edif. Torrespaña;28007;Madrid;Madrid;Madrid;España;;1985;Diario .;Acceso restringido;;Especializada;Administración pública central;;Información audiovisual posterior a 1982. La información anterior, se encuentra en los archivos de Arganda del Rey
280791496;Tribunal de Cuentas (Madrid). Biblioteca;Tribunal de Cuentas;Fuencarral 81;28004;Madrid;Madrid;Madrid;España;;1984;Lunes-viernes de 8-15;Acceso restringido;con autorización especial;Especializada;Administración pública central;a nivel nacional
280791497;Tribunal Económico Administrativo Central. TEAC (Madrid). Biblioteca;Ministerio de Hacienda y Función Pública;Panamá 1;28036;Madrid;Madrid;Madrid;España;;1982;Lunes-viernes de 9-14;Acceso restringido;para personal del centro;Especializada;Administración pública central
280791499;Unión General de Trabajadores. UGT (Madrid). Biblioteca;Unión General de Trabajadores. UGT;Avda. de Ámerica 25;28047;Madrid;Madrid;Madrid;España;;1979;Lunes-viernes de 9-14 y de 16-19;Acceso libre;;Especializada;Entidad privada
280791500;Biblioteca Pública del Estado Manuel Alvar (Madrid);Comunidad de Madrid;Azcona 42;28028;Madrid;Madrid;Madrid;España;Metro: Diego de León (L4,L5,L6).  Autobuses: C, 1, 12, 43, 48, 56, 74;1988;Lunes-viernes de 8'30-21. Sección infantil: Lunes-viernes de 16-21. Fines de semana y festivos de 11-19;Acceso libre;;General/Pública;Administración autonómica;a nivel nacional
280791505;Museo Nacional Centro de Arte Reina Sofía (Madrid). Biblioteca;Museo Nacional Centro de Arte Reina Sofía;Santa Isabel 52;28012;Madrid;Madrid;Madrid;España;;1990;Lunes-viernes de 10-21, martes cerrado;Acceso libre;;Especializada;Administración pública central
280791507;Comisiones Obreras (Madrid). Centro de Documentación;Comisiones Obreras;Fernández de la Hoz 12;28010;Madrid;Madrid;Madrid;España;;1995;;Acceso restringido;con autorización;Especializada;Entidad privada
280791519;Asociación Española de Registro y Estudio de Malformaciones Congénitas (Madrid). Biblioteca;Asociación Española de Registro y Estudio de Malformaciones Congénitas. ASEREMAC;Ciudad Universitaria. Facultad de Medicina;28040;Madrid;Madrid;Madrid;España;;1976;Lunes-viernes de 9-14 y de 15-18;Acceso restringido;para personal autorizado;Especializada;Entidad privada
280791520;Asociación para el Progreso de la Dirección. APD (Madrid). Biblioteca;Asociación para el Progreso de la Dirección. APD;Montalban 3;28014;Madrid;Madrid;Madrid;España;;1956;Lunes-viernes de 10-14 y de 15-19;Acceso restringido;para personal del centro;Especializada;Entidad privada
280791522;CEDEX (Madrid). Centro de Estudios del Transporte. Biblioteca;Centro de Estudios y Experimentación de Obras Públicas. CEDEX;Autovía de Colmenar Viejo Km. 18,2;28079;Madrid;Madrid;Madrid;España;;1985;Lunes-viernes de 9-14;Acceso libre;;Especializada;Administración pública central
280791523;Centro Madrileño de Investigaciones Pedagógicas. CMIP (Madrid). Biblioteca;Centro Madrileño de Investigaciones Pedagógicas;Mejía Lequerica 21;28004;Madrid;Madrid;Madrid;España;;;;Acceso libre;;Especializada;Administración autonómica
280791525;Instituto Nacional de Seguridad e Higiene en el Trabajo. INSHT (Madrid). Biblioteca;Ministerio de Empleo y Seguridad Social;Torrelaguna 73;28027;Madrid;Madrid;Madrid;España;Metro: L7 (Barrio Concepción), L4 (Avda. Paz) Autobús: 53, 11;1973;Lunes-viernes de 9-14;Acceso restringido;para personal autorizado;Especializada;Administración pública central
280791526;Centro Nacional de Difusión Musical (Madrid). Biblioteca Auxiliar;Ministerio de Educación, Cultura y Deporte. Instituto Nacional de las Artes Escénicas y de la Música. INAEM;Principe de Vergara 146;28002;Madrid;Madrid;Madrid;España;;1985;;Acceso restringido;;Especializada;Administración pública central
280791527;Centro Regional de Información y Documentación Juvenil (Madrid);Comunidad de Madrid. Consejería de Educación, Juventud y Deporte;Paseo de Recoletos 7 y 9;28004;Madrid;Madrid;Madrid;España;;1987;Lunes-viernes de 9-14;Acceso libre;;Especializada;Administración autonómica
280791529;Ministerio de Asuntos Exteriores y Cooperación. Comisión Nacional Española de Cooperación con la UNESCO (Madrid). Centro de Documentación;Ministerio de Asuntos Exteriores y de Cooperación;Paseo de Juan XXIII 5. Escuela Diplomática;28040;Madrid;Madrid;Madrid;España;;1953;Lunes-viernes de 9-14;Acceso libre;;Especializada;Administración pública central
280791530;Confederación Española de la Pequeña y Mediana Empresa. CEPYME (Madrid). Centro de Documentación;Confederación Española de la Pequeña y Mediana Empresa. CEPYME;Diego de León 50;28006;Madrid;Madrid;Madrid;España;;1978;Lunes-viernes de 9-14 y de 16-19'30;Acceso libre;;Especializada;Entidad privada
