X,Y,OBJECTID,ID_EVENTO,TITULO,PRECIO,GRATUITO,LARGA_DURA,DIAS_SEMAN,DIAS_EXCLU,FECHA,HORA,DESCRIPCIO,CONTENT_UR,TITULO_ACT,URL_ACTIVI,URL_INSTAL,NOMBRE_INS,COORDENADA,COORDENA_1,LATITUD,LONGITUD,TIPO,Fecha1,Fecha2
-3.664848987590631,40.42939178460324,147,7680276,Conferencia. Juan Carreño de Miranda. El aventajado alumno de Velázquez, ,1,0,"L,M,X,J,V,S,D", ,13-11-2014,18:30, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86fd611321909410VgnVCM2000000c205a0aRCRD,Ciclo de conferencias. Centro Sociocultural Maestro Alonso (Salamanca). Pintores barrocos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93458aaa30909410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Maestro Alonso (Salamanca),443715,4475837,4042938854030000,-3664855511110000,/contenido/actividades/ConferenciasColoquios,2014-11-13 00:00:00.0,2014-11-13 23:59:00.0
-3.664848987590631,40.42939178460324,148,7680310,Conferencia. Juan de Arellano. El mejor bodegonista español, ,1,0,"L,M,X,J,V,S,D", ,27-11-2014,18:30, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7fe611321909410VgnVCM2000000c205a0aRCRD,Ciclo de conferencias. Centro Sociocultural Maestro Alonso (Salamanca). Pintores barrocos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93458aaa30909410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Maestro Alonso (Salamanca),443715,4475837,4042938854030000,-3664855511110000,/contenido/actividades/ConferenciasColoquios,2014-11-27 00:00:00.0,2014-11-27 23:59:00.0
-3.710880241529878,40.412073178434468,149,7672693,Conferencia. La disciplina etrusca: una técnica al servicio de la adivinación, ,1,0,"L,M,X,J,V,S,D", ,18-11-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f41f7540fbae8410VgnVCM2000000c205a0aRCRD,Conferencia. La disciplina etrusca: una técnica al servicio de la adivinación,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30be7540fbae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo de San Isidro. Los orígenes de Madrid,439795,4473945,40412069631800000,-3710874934830000,/contenido/actividades/ConferenciasColoquios,2014-11-18 00:00:00.0,2014-11-18 23:59:00.0
-3.710880241529878,40.412073178434468,150,7643161,Conferencia. La escritura celeste: el auge de la astrología en Babilonia, ,1,0,"L,M,X,J,V,S,D", ,21-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7cc0131019d88410VgnVCM1000000b205a0aRCRD,Conferencia. La escritura celeste: el auge de la astrología en Babilonia,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=802e131019d88410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo de San Isidro. Los orígenes de Madrid,439795,4473945,40412069631800000,-3710874934830000,/contenido/actividades/ConferenciasColoquios,2014-10-21 00:00:00.0,2014-10-21 23:59:00.0
-3.642028326446052,40.47686309055922,151,7683688,Conferencia. La etapa de plenitud, ,1,0,"L,M,X,J,V,S,D", ,17-11-2014,18:00,  Ciclo:  El Greco en el Distrito de Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8810b657ece09410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Hortaleza. Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40476859845900000,-36420353342300000,/contenido/actividades/ConferenciasColoquios,2014-11-17 00:00:00.0,2014-11-17 23:59:00.0
-3.717144930594031,40.391538820560186,152,7671909,Conferencia. La gran muralla china, ,1,0,"L,M,X,J,V,S,D", ,17-10-2014,18:30, Ponente:  Maribel Moreno,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d69fdd57d2ae8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Fernando Lázaro Carreter (Carabanchel. Octubre de 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d66a293b1ae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD,Centro Cultural Fernando Lázaro Carreter (Carabanchel),439245,4471670,40391436091100000,-37171618764700000,/contenido/actividades/ConferenciasColoquios,2014-10-17 00:00:00.0,2014-10-17 23:59:00.0
-3.670922663350211,40.431996422696784,153,7678601,Conferencia. La interpretración de los sueños, ,1,0,"L,M,X,J,V,S,D", ,19-11-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8bad78e0de9f8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Buenavista (Salamanca). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a17a6d3bb9f8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buenavista (Salamanca),443202,4476130,4043199309720000,-3670929243540000,/contenido/actividades/ConferenciasColoquios,2014-11-19 00:00:00.0,2014-11-19 23:59:00.0
-3.642028326446052,40.47686309055922,154,7683681,Conferencia. La llegada a la España de Felipe II, ,1,0,"L,M,X,J,V,S,D", ,10-11-2014,18:00,  Ciclo:  El Greco en el Distrito de Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9410b657ece09410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Hortaleza. Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40476859845900000,-36420353342300000,/contenido/actividades/ConferenciasColoquios,2014-11-10 00:00:00.0,2014-11-10 23:59:00.0
-3.671859849552391,40.386296782070872,155,7653171,Conferencia. La mente maestra (especial emprendedores), ,0,0,"L,M,X,J,V,S,D", ,31-10-2014,17:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2b771c4981b8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Lope de Vega (Puente de Vallecas). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f801605451b8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Lope de Vega (Puente de Vallecas),443084,4471058,40386293684800000,-36718658006700000,/contenido/actividades/ConferenciasColoquios,2014-10-31 00:00:00.0,2014-10-31 23:59:00.0
-3.642028326446052,40.47686309055922,156,7635424,Conferencia. La mujer en Al-andalus, ,1,0,"L,M,X,J,V,S,D", ,21-10-2014,18:00," Organiza: Asociación Cultural Artemisa 
 Ponente: Miriam Barbosa",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6bbcc80f6f968410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Hortaleza. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40476859845900000,-36420353342300000,/contenido/actividades/ConferenciasColoquios,2014-10-21 00:00:00.0,2014-10-21 23:59:00.0
-3.710880241529878,40.412073178434468,157,7672915,Conferencia. La superstición en Roma, ,1,0,"L,M,X,J,V,S,D", ,25-11-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6e17540fbae8410VgnVCM2000000c205a0aRCRD,Conferencia. La superstición en Roma,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91bf7540fbae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo de San Isidro. Los orígenes de Madrid,439795,4473945,40412069631800000,-3710874934830000,/contenido/actividades/ConferenciasColoquios,2014-11-25 00:00:00.0,2014-11-25 23:59:00.0
-3.69552627811521,40.40207621834287,158,7664358,Conferencia. Las 9 claves del éxito en las relaciones familiares y de pareja, ,1,0,"L,M,X,J,V,S,D", ,29-10-2014,19:00,Ponente: Ángel Luis Sánchez Martín,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ca76624aec0d8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Dotacional Integrado Arganzuela. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65189f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,441089,4472825,4040207279860000,-36955325387800000,/contenido/actividades/ConferenciasColoquios,2014-10-29 00:00:00.0,2014-10-29 23:59:00.0
-3.655613161518147,40.393615193286621,159,7651839,Conferencia. Las constelaciones familiares, ,1,0,"L,M,X,J,V,S,D", ,20-10-2014,19:30,Ponente: Susana Saucedo del Campo,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a66d62da01da8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Sociocultural Alberto Sánchez (Puente de Vallecas). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a89c62da01da8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Alberto Sánchez (Puente de Vallecas),444469,4471860,4039361223660000,-3655619169100000,/contenido/actividades/ConferenciasColoquios,2014-10-20 00:00:00.0,2014-10-20 23:59:00.0
-3.710880241529878,40.412073178434468,160,7672654,Conferencia. Los dioses en la salud y en la enfermedad: curaciones milagrosas en el mundo griego, ,1,0,"L,M,X,J,V,S,D", ,04-11-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=27eb7540fbae8410VgnVCM2000000c205a0aRCRD,Conferencia. Los dioses en la salud y en la enfermedad: curaciones milagrosas en el mundo griego,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32ab7540fbae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo de San Isidro. Los orígenes de Madrid,439795,4473945,40412069631800000,-3710874934830000,/contenido/actividades/ConferenciasColoquios,2014-11-04 00:00:00.0,2014-11-04 23:59:00.0
-3.642028326446052,40.47686309055922,161,7683857,Conferencia. Los orígenes de Madrid, ,1,0,"L,M,X,J,V,S,D", ,06-11-2014,18:00," Ciclo de conferencias sobre Historia de Madrid de Bibliotecas Públicas Municipales 
 Ponente: Mercedes Gómez. Autora del blog Arte en Madrid",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a9c4ae6458219410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Hortaleza. Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40476859845900000,-36420353342300000,/contenido/actividades/ConferenciasColoquios,2014-11-06 00:00:00.0,2014-11-06 23:59:00.0
-3.710880241529878,40.412073178434468,162,7639158,Conferencia. Los sueños, ,1,0,"L,M,X,J,V,S,D", ,28-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9df45f2c53388410VgnVCM2000000c205a0aRCRD,Conferencia. Los sueños,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1515f2c53388410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD,Museo de San Isidro. Los orígenes de Madrid,439795,4473945,40412069631800000,-3710874934830000,/contenido/actividades/ConferenciasColoquios,2014-10-28 00:00:00.0,2014-10-28 23:59:00.0
-3.710447574995555,40.433715644061749,163,7672628,Conferencia. Madrid capital de la creación escénica en España, ,0,0,"L,M,X,J,V,S,D", ,27-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dba165e6f9ae8410VgnVCM2000000c205a0aRCRD,Conferencia. Madrid capital de la creación escénica en España,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcdf65e6f9ae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Galileo (Chamberí),439851,4476347,4043371190960000,-37104543598000000,/contenido/actividades/ConferenciasColoquios,2014-10-27 00:00:00.0,2014-10-27 23:59:00.0
-3.642028326446052,40.47686309055922,164,7683889,Conferencia. Madrid se divierte: historia del ocio de los madrileños, ,1,0,"L,M,X,J,V,S,D", ,27-11-2014,18:00," Ciclo de conferencias sobre Historia de Madrid de Bibliotecas Públicas Municipales 
  Ponente:  Juan Jiménez (Archivero, bibliotecario)",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=94d5ae6458219410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Hortaleza. Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,445689,4481092,40476859845900000,-36420353342300000,/contenido/actividades/ConferenciasColoquios,2014-11-27 00:00:00.0,2014-11-27 23:59:00.0
-3.676224151523343,40.448109833002434,165,7657663,"Conferencia. Madrid, la capital del Estado y la desamortización de Mendizábal", ,1,0,"L,M,X,J,V,S,D", ,20-10-2014,19:00,"  Ciclo:  El Madrid de los liberales (siglo diecinueve) 
  Ponentes:  Rafael Gili Ruiz y Fernando Velasco Medina (profesores investigadores del Centro de Documentación y Estudios para la Historia de Madrid de la Universidad Autónoma de Madrid.",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd9708db3e5c8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Nicolás Salmerón (Chamartín). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2d9ebc2d65c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón (Chamartín),442766,4477922,4044810636200000,-36762309620100000,/contenido/actividades/ConferenciasColoquios,2014-10-20 00:00:00.0,2014-10-20 23:59:00.0
-3.676224151523343,40.448109833002434,166,7657669,Conferencia. Maquetismo ferroviario, ,1,0,"L,M,X,J,V,S,D", ,21-10-2014,19:00, Ponente:  Alfonso Jaraiz (Maestro maquetista),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff39617d2f5c8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Nicolás Salmerón (Chamartín). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2d9ebc2d65c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón (Chamartín),442766,4477922,4044810636200000,-36762309620100000,/contenido/actividades/ConferenciasColoquios,2014-10-21 00:00:00.0,2014-10-21 23:59:00.0
-3.710447574995555,40.433715644061749,167,7672037,Conferencia. Museo ABC: reconversión de espacios, ,0,0,"L,M,X,J,V,S,D", ,23-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=973b4d07b4ae8410VgnVCM2000000c205a0aRCRD,Conferencia. Museo ABC: reconversión de espacios,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c5258c9464ae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Galileo (Chamberí),439851,4476347,4043371190960000,-37104543598000000,/contenido/actividades/ConferenciasColoquios,2014-10-23 00:00:00.0,2014-10-23 23:59:00.0
-3.662961659552877,40.422069205029857,168,7680630,Conferencia. Prevención de la ceguera en la población mayor, ,1,0,"L,M,X,J,V,S,D", ,21-11-2014,11:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5277dfca2909410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Quinta del Berro (Salamanca). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f807dfca2909410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Quinta del Berro (Salamanca),443869,4475023,4042206601990000,-3662968075870000,/contenido/actividades/ConferenciasColoquios,2014-11-21 00:00:00.0,2014-11-21 23:59:00.0
-3.676224151523343,40.448109833002434,169,7657720,Conferencia. Promoción y prevención de la saud, ,1,0,"L,M,X,J,V,S,D", ,29-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8313617d2f5c8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Nicolás Salmerón (Chamartín). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2d9ebc2d65c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón (Chamartín),442766,4477922,4044810636200000,-36762309620100000,/contenido/actividades/ConferenciasColoquios,2014-10-29 00:00:00.0,2014-10-29 23:59:00.0
-3.69552627811521,40.40207621834287,170,7664301,Conferencia. Proyecto Prende, ,1,0,"L,M,X,J,V,S,D", ,16-10-2014,18:00,Prende es una nueva oportunidad para tu hogar. Un portal orientado al ciudadano para mejorar la eficiencia energética,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fba6624aec0d8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Dotacional Integrado Arganzuela. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65189f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,441089,4472825,4040207279860000,-36955325387800000,/contenido/actividades/ConferenciasColoquios,2014-10-16 00:00:00.0,2014-10-16 23:59:00.0
-3.662961659552877,40.422069205029857,171,7680619,Conferencia. Psicología y problemas de fertilidad, ,1,0,"L,M,X,J,V,S,D", ,20-11-2014,18:00," Ponente: Paloma Mesonero-Romanos Zapatero 
 Organiza Paz de Roda",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10077dfca2909410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Quinta del Berro (Salamanca). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f807dfca2909410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Quinta del Berro (Salamanca),443869,4475023,4042206601990000,-3662968075870000,/contenido/actividades/ConferenciasColoquios,2014-11-20 00:00:00.0,2014-11-20 23:59:00.0
-3.710447574995555,40.433715644061749,172,7671838,"Conferencia. Rafael Moneo, coraje y convicción", ,0,0,"L,M,X,J,V,S,D", ,29-10-2014,19:00, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ddd0a293b1ae8410VgnVCM2000000c205a0aRCRD,"Conferencia. Rafael Moneo, coraje y convicción",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c29a293b1ae8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Galileo (Chamberí),439851,4476347,4043371190960000,-37104543598000000,/contenido/actividades/ConferenciasColoquios,2014-10-29 00:00:00.0,2014-10-29 23:59:00.0
