X,Y,OBJECTID_1,OBJECTID,ID_EVENTO,EVENTO,GRATUITO,DIAS_SEMANA,FECHA,HORA,TIPO,ACTIVIDAD,INSTALACION,CONTENT_UR,URL_ACTIVI,URL_INSTAL
-3.701567892999947,40.409670489000064,378,378,7620026,Madrid Activa en Centro. El arte de ilusionar,Sí,"L,M,X,J,V,S,D",30-10-2014,19:00,/contenido/actividades/EspectaculosHumorMagia,Programa Madrid Activa. Distrito de Centro,Centro Sociocultural Lavapiés (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77b67b30e8028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD
-3.711927261999961,40.407409041000051,379,379,7620364,Madrid Activa en Centro. Jazz,Sí,"L,M,X,J,V,S,D",21-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Centro,Centro Cultural Puerta de Toledo (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6db1d0f7fc028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.711927261999961,40.407409041000051,380,380,7620054,Madrid Activa en Centro. Jazz,Sí,"L,M,X,J,V,S,D",14-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Centro,Centro Cultural Puerta de Toledo (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=784da69ddb028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.711927261999961,40.407409041000051,381,381,7620042,Madrid Activa en Centro. Jazz,Sí,"L,M,X,J,V,S,D",07-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Centro,Centro Cultural Puerta de Toledo (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e0b67b30e8028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.701567892999947,40.409670489000064,382,382,7619993,Madrid Activa en Centro. Pepe Viyuela. Encerrona,Sí,"L,M,X,J,V,S,D",23-10-2014,19:00,/contenido/actividades/EspectaculosHumorMagia,Programa Madrid Activa. Distrito de Centro,Centro Sociocultural Lavapiés (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1bf7b30e8028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD
-3.711927261999961,40.407409041000051,383,383,7620402,"Madrid Activa en Centro. Sanchica, princesa de Barataria",Sí,"L,M,X,J,V,S,D",28-11-2014,19:00,/contenido/actividades/ObrasTeatro,Programa Madrid Activa. Distrito de Centro,Centro Cultural Puerta de Toledo (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d347d0f7fc028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.701567892999947,40.409670489000064,384,384,7619981,Madrid Activa en Centro. Una mujer en la ventana,Sí,"L,M,X,J,V,S,D",16-10-2014,19:00,/contenido/actividades/ObrasTeatro,Programa Madrid Activa. Distrito de Centro,Centro Sociocultural Lavapiés (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b78c7b30e8028410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a8f1ff8d3a18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD
-3.676224151999975,40.448109833000046,385,385,7620488,Madrid Activa en Chamartín. Ciclo de jazz,Sí,"L,M,X,J,V,S,D",24-10-2014,20:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamartín,Centro Cultural Nicolás Salmerón (Chamartín),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=35e97986b0128410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e87c6dbc5b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.676224151999975,40.448109833000046,386,386,7620668,Madrid Activa en Chamartín. Jazz,Sí,"L,M,X,J,V,S,D",31-10-2014,20:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamartín,Centro Cultural Nicolás Salmerón (Chamartín),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=817fdeab33128410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e87c6dbc5b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.676224151999975,40.448109833000046,387,387,7620523,Madrid Activa en Chamartín. Jazz,Sí,"L,M,X,J,V,S,D",24-10-2014,20:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamartín,Centro Cultural Nicolás Salmerón (Chamartín),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b5d7986b0128410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e87c6dbc5b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.676224151999975,40.448109833000046,388,388,7620533,Madrid Activa en Chamartín. Lucha o vuela,Sí,"L,M,X,J,V,S,D",18-10-2014,19:00,/contenido/actividades/DanzaBallet,Programa Madrid Activa. Distrito de Chamartín,Centro Cultural Nicolás Salmerón (Chamartín),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1ecf7986b0128410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e87c6dbc5b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.676224151999975,40.448109833000046,389,389,7621004,Madrid Activa en Chamartín. Menuda Historia,Sí,"L,M,X,J,V,S,D",09-11-2014,18:00,/contenido/actividades/DanzaBallet,Programa Madrid Activa. Distrito de Chamartín,Centro Cultural Nicolás Salmerón (Chamartín),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70d99d62c6128410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e87c6dbc5b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,390,390,7621876,Madrid Activa en Chamberí. Concierto de violín,Sí,"L,M,X,J,V,S,D",18-10-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamberí,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d78dd26036038410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c0ee24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,391,391,7621892,Madrid Activa en Chamberí. Pablo Carbonell en concierto,Sí,"L,M,X,J,V,S,D",22-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamberí,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=308dd26036038410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c0ee24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,392,392,7621897,Madrid Activa en Chamberí. Que trata de España,Sí,"L,M,X,J,V,S,D",29-11-2014,22:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamberí,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ea0ed26036038410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c0ee24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,393,393,7680879,Madrid activa en Chamberí. Taller de danza urbana,Sí,"L,M,X,J,V,S,D",22-10-2014,0:00,/contenido/actividades/DanzaBallet,Programa Madrid Activa. Distrito de Chamberí,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ece5c0a023909410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c0ee24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,394,394,7621877,Madrid Activa en Chamberí. Te doy una canción,Sí,"L,M,X,J,V,S,D",15-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Chamberí,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=048dd26036038410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c0ee24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.665791891999959,40.479611788000057,395,395,7623966,Madrid Activa en Ciudad Lineal. Descubriendo la ópera,Sí,"L,M,X,J,V,S,D",19-10-2014,13:00,/contenido/actividades/ActividadesInfantiles,Programa Madrid Activa. Distrito de Ciudad Lineal,Auditorio Carmen Laforet,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2a3a6b5b75638410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9e0e24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fca22248514ae210VgnVCM1000000b205a0aRCRD
-3.650276520999967,40.424375366000049,396,396,7622464,Madrid Activa en Ciudad Líneal. El retablo de la señá Rosita,Sí,"L,M,X,J,V,S,D",22-11-2014,13:00,/contenido/actividades/ActividadesInfantiles,Programa Madrid Activa. Distrito de Ciudad Lineal,Centro Cultural la Elipa (Ciudad Lineal),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cc9aa097f3138410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9e0e24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD
-3.650276520999967,40.424375366000049,397,397,7622457,Madrid Activa en Ciudad Líneal. En mi casa infinita,Sí,"L,M,X,J,V,S,D",15-11-2014,13:00,/contenido/actividades/ActividadesInfantiles,Programa Madrid Activa. Distrito de Ciudad Lineal,Centro Cultural la Elipa (Ciudad Lineal),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f89aa097f3138410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9e0e24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD
-3.650276520999967,40.424375366000049,398,398,7622450,Madrid Activa en Ciudad Líneal. La princesa y el dragón,Sí,"L,M,X,J,V,S,D",08-11-2014,13:00,/contenido/actividades/ObrasTeatro,Programa Madrid Activa. Distrito de Ciudad Lineal,Centro Cultural la Elipa (Ciudad Lineal),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=259aa097f3138410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9e0e24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD
-3.637340449999954,40.436420336000026,399,399,7623985,Madrid Activa en Ciudad Lineal. La visita,Sí,"L,M,X,J,V,S,D",22-11-2014,19:00,/contenido/actividades/ObrasTeatro,Programa Madrid Activa. Distrito de Ciudad Lineal,Centro Cultural Príncipe de Asturias (Ciudad Lineal),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e9c6b5b75638410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9e0e24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.665791891999959,40.479611788000057,400,400,7623982,Madrid Activa en Ciudad Lineal. Musiclown,Sí,"L,M,X,J,V,S,D",26-10-2014,13:00,/contenido/actividades/ActividadesInfantiles,Programa Madrid Activa. Distrito de Ciudad Lineal,Auditorio Carmen Laforet,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22ac6b5b75638410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9e0e24747b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fca22248514ae210VgnVCM1000000b205a0aRCRD
-3.721597896999981,40.490826918000039,401,401,7624097,Madrid Activa en Fuencarral - El Pardo. Aprendiendo a vivir,Sí,"L,M,X,J,V,S,D",17-10-2014,18:00,/contenido/actividades/ActividadesInfantiles,Programa Madrid Activa. Distrito de Fuencarral - El Pardo,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ce8a6ff96638410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bced01e09b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.721597896999981,40.490826918000039,402,402,7635436,Madrid Activa en Fuencarral - El Pardo. Cello Solo,Sí,"L,M,X,J,V,S,D",21-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Fuencarral - El Pardo,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0acb17c88f968410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bced01e09b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.709131047999961,40.479012105000038,403,403,7635440,Madrid Activa en Fuencarral - El Pardo. Lucha o vuela,Sí,"L,M,X,J,V,S,D",28-11-2014,19:00,/contenido/actividades/DanzaBallet,Programa Madrid Activa. Distrito de Fuencarral - El Pardo,Centro Cultural La Vaguada (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b1db17c88f968410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bced01e09b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD
-3.721597896999981,40.490826918000039,404,404,7635425,Madrid Activa en Fuencarral - El Pardo. Ópera a medida,Sí,"L,M,X,J,V,S,D",07-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Fuencarral - El Pardo,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=485a17c88f968410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bced01e09b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.721597896999981,40.490826918000039,405,405,7635433,Madrid Activa en Fuencarral - El Pardo. Te doy una canción,Sí,"L,M,X,J,V,S,D",14-11-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Fuencarral - El Pardo,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ddfa17c88f968410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bced01e09b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.709131047999961,40.479012105000038,406,406,7624106,Madrid Activa en Fuencarral - El Pardo. Teatruras,Sí,"L,M,X,J,V,S,D",24-10-2014,18:00,/contenido/actividades/ActividadesInfantiles,Programa Madrid Activa. Distrito de Fuencarral - El Pardo,Centro Cultural La Vaguada (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38e8a6ff96638410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bced01e09b18410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD
-3.655254533999937,40.490356567000049,407,407,7625457,Madrid Activa en Hortaleza. Con la muerte en los tacones,Sí,"L,M,X,J,V,S,D",17-10-2014,19:00,/contenido/actividades/ObrasTeatro,Programa Madrid Activa. Distrito de Hortaleza,Centro Cultural Sanchinarro (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3a53ccf5b5b38410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a2e60afecb18410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD
-3.650561360999973,40.464986621000037,408,408,7625459,Madrid Activa en Hortaleza. Concierto Jazz,Sí,"L,M,X,J,V,S,D",24-10-2014,19:00,/contenido/actividades/Conciertos,Programa Madrid Activa. Distrito de Hortaleza,Centro Cultural Federico Chueca (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ac16ccf5b5b38410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a2e60afecb18410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD
