MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
3541694;Situado Aparcabicicletas PLAZA DE RODRIGO URIA;05;CHAMARTIN;051;EL VISO;OPERATIVO;;CALLE;PRINCIPE DE VERGARA;187;11021652;
3542121;Situado Aparcabicicletas POLIDEPORTIVO DAOIZ Y VELARDE;03;RETIRO;031;PACIFICO;OPERATIVO;;PLAZA;DAOIZ Y VELARDE;5;31052306;
3542152;Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE;03;RETIRO;031;PACIFICO;OPERATIVO;;CALLE;TELLEZ;31;20088240;
3542222;Situado Aparcabicicletas ENTRADA PLAZA DAOIZ Y VELARDE;03;RETIRO;031;PACIFICO;OPERATIVO;;AVENIDA;CIUDAD DE BARCELONA;156;31051005;
3542367;Situado Aparcabicicletas C.P. JOAQUIN COSTA;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;PONTONES;8;11008162;
3542809;Situado Aparcabicicletas ESTACIÓN DE METRO PACÍFICO;03;RETIRO;031;PACIFICO;OPERATIVO;;AVENIDA;CIUDAD DE BARCELONA;79;11011222;
3543363;Situado Aparcabicicletas JUNTO A ENTRADA A GARAJE;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;VIRGEN DEL PUERTO;33;11008052;
3543425;Situado Aparcabicicletas EN LA REAL FABRICA DE TAPICES;03;RETIRO;031;PACIFICO;OPERATIVO;;CALLE;FUENTERRABIA;2;11010631;
3543463;Situado Aparcabicicletas CENTRO DEPORTIVO MARQUES DE SAMARANCH;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;IMPERIAL;20;11008145;
3544877;Situado Aparcabicicletas I.E.S. JUAN DE LA CIERVA;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;CAOBA;6;20129132;
3546898;Situado Aparcabicicletas C/V PASEO DE LA CASTELLANA;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;CALLE;FELIX BOIX;2;20010132;
3546923;Situado Aparcabicicletas Embajada de Santa Sede (Nunciatura apostólica);05;CHAMARTIN;056;CASTILLA;OPERATIVO;;AVENIDA;PIO XII;46;11027052;
3547243;Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL CHAMARTÍN;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;AVENIDA;PIO XII;11;11026265;
3547448;Situado Aparcabicicletas EN LA ENTRADA A PLAZA;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;CALLE;DRACENA;29;11026872;
3547483;Situado Aparcabicicletas C/V C. VICTOR DE LA SERNA;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;CALLE;COSTA RICA;32;11025091;
3547888;Situado Aparcabicicletas EMPRESA MUNICIPAL DE TRANSPORTES;03;RETIRO;032;ADELFAS;OPERATIVO;;CALLE;CERRO DE LA PLATA;4;20118541;
3548012;Situado Aparcabicicletas CENTRO CULTURAL LUIS PEIDRÓ;03;RETIRO;032;ADELFAS;OPERATIVO;;CALLE;LUIS PEIDRO;2;31037836;
3549651;Situado Aparcabicicletas I.E.S SANTAMARCA;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;CALLE;PUERTO RICO;34;11025158;
3549858;Situado Aparcabicicletas EMBAJADA DE VIETNAM;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;AVENIDA;ALFONSO XIII;56;11024496;
3550833;Situado Aparcabicicletas I.E.S. CLARA DEL REY;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;PADRE CLARET;9;11027465;
3551602;Situado Aparcabicicletas CERCANO A Oficina de Empleo Prosperidad;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;CORAZON DE MARIA;25;11022809;
3551687;Situado Aparcabicicletas JUNTA MUNICIPAL FUENCARRAL EL PARDO;08;FUENCARRAL-EL PARDO;084;EL PILAR;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;38;11045935;
3553745;Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;PLAZA;INDEPENDENCIA;9;11012758;
3553892;Situado Aparcabicicletas FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;ALCALA;54;11012723;
3553943;Situado Aparcabicicletas C/V CALLE MONTALBAN;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;ALFONSO XII;12;11012744;
3553949;Situado Aparcabicicletas HOTEL PALACIO DEL RETIRO;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;ALFONSO XII;14;11012745;
3554248;Situado Aparcabicicletas I.T. PRINCIPE PIO;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;FLORIDA;4;20106554;
3554257;Situado Aparcabicicletas I.T. PRINCIPE PIO;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;FLORIDA;4;20106554;
3554428;Situado Aparcabicicletas I.T. PRINCIPE PIO;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;FLORIDA;2;20147325;
3554461;Situado Aparcabicicletas MUSEO NACIONAL DE ANTROPOLOGÍA;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;PASEO;INFANTA ISABEL;11;11012987;
3554462;Situado Aparcabicicletas AECOM (Asociación de empresas de la construcción de Madrid);03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;ALFONSO XII;64;11012964;
3554495;Situado Aparcabicicletas CONSEJO SUPERIOR DE INVESTIGACIONES;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;CLAUDIO MOYANO;1;11012968;
3554625;Situado Aparcabicicletas HOTEL RITZ;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;PLAZA;LEALTAD;5;11012872;
3554928;Situado Aparcabicicletas EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;MONTALBAN;3;11012789;
3555626;Situado Aparcabicicletas COLONIA DEL MANZANARES;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;PASEO;COMANDANTE FORTEA;66;11051727;
3555722;Situado Aparcabicicletas DENTRO DEL AREA INFANTIL;03;RETIRO;035;LOS JERONIMOS;OPERATIVO;;CALLE;POETA ESTEBAN DE VILLEGAS;1;31014460;
3556112;Situado Aparcabicicletas TRIBUNAL DE CUENTAS;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;MARTIRES CONCEPCIONISTAS;23;11019214;
3556362;Situado Aparcabicicletas DIRECCION SERVICIOS PROTECCION CIVIL Y BOMBEROS;09;MONCLOA-ARAVACA;091;CASA DE CAMPO;OPERATIVO;;AVENIDA;PRINCIPAL;2;20173896;
3556665;Situado Aparcabicicletas PARQUE DE FRANCOS RODRIGUEZ - RESIDENCIA MILITAR DON QUIJOTE;09;MONCLOA-ARAVACA;093;CIUDAD UNIVERSITARIA;OPERATIVO;;AVENIDA;DOCTOR FEDERICO RUBIO Y GALI;82;20010642;
3556929;Situado Aparcabicicletas C.E.I.P. San Francisco de Asís;05;CHAMARTIN;051;EL VISO;OPERATIVO;;AVENIDA;CONCHA ESPINA;32;11021069;
3557017;Situado Aparcabicicletas Carretera de la Dehesa de la Villa (Instituto Virgen de la Paloma);09;MONCLOA-ARAVACA;093;CIUDAD UNIVERSITARIA;OPERATIVO;;CALLE;FRANCOS RODRIGUEZ;83;20000008;
3557020;Situado Aparcabicicletas MUSEO ARQUEOLÓGICO NACIONAL;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;VILLANUEVA;12;11013761;
3557113;Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;PLAZA;INDEPENDENCIA;2;11013678;
3557117;Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;PLAZA;INDEPENDENCIA;4;11013680;
3557426;Situado Aparcabicicletas CALLE CONDE DE ARANDA 1;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;CONDE DE ARANDA;1;11013814;
3562088;Situado Aparcabicicletas C/V C. SERRANO;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;HERMOSILLA;12;11013990;
3562264;Situado Aparcabicicletas ANILLO VERDE CICLISTA (Inst. Deportiva Club de Campo Villa de Madrid);09;MONCLOA-ARAVACA;093;CIUDAD UNIVERSITARIA;OPERATIVO;;CARRETERA;CASTILLA;12;20183945;
3562530;Situado Aparcabicicletas ZONA COMERCIAL;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;NUÐEZ DE BALBOA;25;11014488;
3562592;Situado Aparcabicicletas TORRE SERRANO;04;SALAMANCA;046;CASTELLANA;OPERATIVO;;CALLE;MARQUES DE VILLAMAGNA;3;11019723;
3563464;Situado Aparcabicicletas SAN ANTONIO MARIA CLARAF;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;CORAZON DE MARIA;1;11022758;
3563498;Situado Aparcabicicletas SAN FRANCISCO DE BORJA;04;SALAMANCA;046;CASTELLANA;OPERATIVO;;CALLE;SERRANO;102;11019873;
3564587;Situado Aparcabicicletas Inst. Deportiva Básica Estanque de las Tormentas;09;MONCLOA-ARAVACA;097;ARAVACA;OPERATIVO;;CALLE;ENEBRO;21;11058366;
3564777;Situado Aparcabicicletas C.P. ROSA DE LUXEMBURGO;09;MONCLOA-ARAVACA;097;ARAVACA;OPERATIVO;;CALLE;BARDEGUERAL;16;20140585;
3557945;Situado Aparcabicicletas CEIP CIUDAD DE ROMA;03;RETIRO;033;ESTRELLA;OPERATIVO;;CALLE;JUAN ESPLANDIU;2 A;11013634;
3557946;Situado Aparcabicicletas CEIP CIUDAD DE ROMA;03;RETIRO;033;ESTRELLA;OPERATIVO;;CALLE;JUAN ESPLANDIU;1;11012057;
3558139;Situado Aparcabicicletas PARROQUIA NUESTRA SEÑORA DE HENAR;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;CALLE;AGUSTIN DURAN;33;11018667;
3531545;Situado Aparcabicicletas PARROQUIA DE SAN HILARIO DE POLIERS;10;LATINA;107;LAS AGUILAS;OPERATIVO;;CALLE;NAVIA;27;20137018;
3532967;Situado Aparcabicicletas C.P. AMADOR DE LOS RÍOS;04;SALAMANCA;043;FUENTE DEL BERRO;OPERATIVO;;PASEO;MARQUES DE ZAFRA;16;11016537;
3535627;Situado Aparcabicicletas ESTACIÓN DE METRO MONTECARMELO;08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;AVENIDA;MONASTERIO DE SILOS;61;31045237;
3537003;Situado Aparcabicicletas AVENIDA SANTO DOMINGO DE LA CALZADA;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;BERDUN;2;31029489;
3540394;Situado Aparcabicicletas CALLE DE JORGE JUAN CV CALLE SERRANO;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;JORGE JUAN;4;11013994;
3540442;Situado Aparcabicicletas ZONA COMERCIAL;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;CLAUDIO COELLO;26;11013897;
3542074;Situado Aparcabicicletas C.P. MARQUES DE MARCENADO;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;CALLE;LINNEO;31;11008086;
3542435;Situado Aparcabicicletas ENTRADA DEL JARDÍN DEL MAESTRO PADILLA;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;VIRGEN DEL PUERTO;65;11008212;
3543608;Situado Aparcabicicletas COLEGIO NACIONES;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;AVENIDA;ALFONSO XIII;90;11024512;
3544531;Situado Aparcabicicletas FRENTE A AYUNTAMIENTO DE MADRID;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;20;31001897;
3545009;Situado Aparcabicicletas CENTRO DEPORTIVO BMX;02;ARGANZUELA;024;LEGAZPI;OPERATIVO;;PARQUE;MADRID RIO;200 EX;31049409;
3545079;Situado Aparcabicicletas ENTRADA A PARQUE (CENTRO DEPORTIVO BMX);02;ARGANZUELA;024;LEGAZPI;OPERATIVO;;CALLE;EMBAJADORES;316 A;31040642;
3545395;Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL ARGANZUELA;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;CALLE;PALOS DE LA FRONTERA;40;20107719;
3545781;Situado Aparcabicicletas MATADERO DE MADRID;02;ARGANZUELA;023;CHOPERA;OPERATIVO;;PASEO;CHOPERA;53;11009026;
3546014;Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL ARGANZUELA (C/ Alicante);02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;ALICANTE;14;20131941;
3566462;Situado Aparcabicicletas ANILLO VERDE CICLISTA (Ctro Comercial Montecarmelo);08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;CALLE;MONASTERIOS DE SUSO Y YUSO;73;31007852;
3566463;Situado Aparcabicicletas CARRIL BICI (CERRO DE LAS TABLAS );08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;SIERRA DE ATAPUERCA;49;31030555;
3566494;Situado Aparcabicicletas CENTRO DEPORTIVO MUNICIPAL FERNANDO MARTIN;09;MONCLOA-ARAVACA;094;VALDEZARZA;OPERATIVO;;AVENIDA;SANTO ANGEL DE LA GUARDA;6;31009640;
3566640;Situado Aparcabicicletas MERCADO SANTA MARÍA DE LA CABEZA;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;
3566672;Situado Aparcabicicletas C/ ARROYOFRESNO 17 ANILLO VERDE CICLISTA;09;MONCLOA-ARAVACA;093;CIUDAD UNIVERSITARIA;OPERATIVO;;CALLE;ARROYOFRESNO;15;20017220;
3569266;Situado Aparcabicicletas C/LUIS LARRAINZA. C.P. PADRE POVEDA;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;CALLE;LUIS LARRAINZA;57;11023438;
3569267;Situado Aparcabicicletas C/LUIS LARRAINZA. C.P. PADRE POVEDA;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;AVENIDA;ALFONSO XIII;21;11023058;
3569268;Situado Aparcabicicletas C/LUIS LARRAINZA. C.P. PADRE POVEDA;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;CALLE;LUIS LARRAINZA;57;11023438;
3569269;Situado Aparcabicicletas C/JOSE VASCONCELOS C/CASTELLANA;05;CHAMARTIN;056;CASTILLA;OPERATIVO;;CALLE;JOSE VASCONCELOS;2;20105700;
3569270;Situado Aparcabicicletas JUNTO A CARRIL BICI;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;GLORIETA;SANTA MARIA DE LA CABEZA;4;11009880;
3569272;Situado Aparcabicicletas POLIDEPORTIVO LAS CRUCES;10;LATINA;107;LAS AGUILAS;OPERATIVO;;AVENIDA;POBLADOS;72;31034963;
172981;Situado Aparcabicicletas CERCA ESTACIÓN DE METRO PLAZA DE CASTILLA;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;PLAZA;CASTILLA;9;20131087;
173548;Situado Aparcabicicletas COLEGIO PUBLICO ARQUITECTO GAUDÍ;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;CALLE;ROSA JARDON;6;20102934;
132190;Situado Aparcabicicletas Colegio Nuestra Señora del Recuerdo;05;CHAMARTIN;056;CASTILLA;OPERATIVO;;PLAZA;DUQUE DE PASTRANA;4;11027130;
149445;Situado Aparcabicicletas C/PADRE FRANCISCO PALAU Y QUER;05;CHAMARTIN;056;CASTILLA;OPERATIVO;;PASEO;CASTELLANA;272;11027310;
151223;Situado Aparcabicicletas FRENTE EDIFICIO DE COFIDES;05;CHAMARTIN;056;CASTILLA;OPERATIVO;;PASEO;CASTELLANA;278;11027331;
156151;Situado Aparcabicicletas PLAZA DE HERMINIO MINGUEZ;05;CHAMARTIN;056;CASTILLA;OPERATIVO;;CALLE;CONDE DE TORRALBA;23;20103420;
162245;Situado Aparcabicicletas ESTACIÓN DE METRO LEGAZPI;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;PLAZA;LEGAZPI;1;11009434;
165831;Situado Aparcabicicletas ESTACIÓN DE METRO ARGANZUELA PLANETARIO;02;ARGANZUELA;024;LEGAZPI;OPERATIVO;;CALLE;BRONCE;1 A;31025852;
166022;Situado Aparcabicicletas EN EL PLANETARIO;02;ARGANZUELA;024;LEGAZPI;OPERATIVO;;AVENIDA;PLANETARIO;16;20064507;
170048;Situado Aparcabicicletas JUNTO A PLAZA RUTILIO GARCÍS;02;ARGANZUELA;023;CHOPERA;OPERATIVO;;CALLE;GUILLERMO DE OSMA;10;11008976;
172923;Situado Aparcabicicletas EN EL PARQUE;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;RAMIREZ DE PRADO;6;11009534;
173321;Situado Aparcabicicletas Centro Deportivo Municipal Peñuelas;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;ARGANDA;42;20065138;
173669;Situado Aparcabicicletas Biblioteca Pública Municipal Pío Baroja;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;ARGANDA;10 C;31050694;
173919;Situado Aparcabicicletas ESTACIÓN DE CERCANÍAS DELICIAS;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;PASEO;DELICIAS;61 A;11009550;
173964;Situado Aparcabicicletas Ayuntamiento de Madrid;02;ARGANZUELA;025;DELICIAS;OPERATIVO;;CALLE;VARA DE REY;11;31032623;
175086;Situado Aparcabicicletas JUNTO A CARRIL BICI;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;GLORIETA;SANTA MARIA DE LA CABEZA;2;20097258;
175640;Situado Aparcabicicletas ESCUELA INFANTIL EL ALBA;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;TOLEDO;181;20002162;
175788;Situado Aparcabicicletas I.E.S. GRAN CAPITÁN;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;MELANCOLICOS;51;11008217;
120718;Situado Aparcabicicletas Colegio San Eugenio y San Isidro;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;CALLE;PEÑUELAS;29;20007398;
121719;Situado Aparcabicicletas BIBLIOTECA RETIRO;03;RETIRO;032;ADELFAS;OPERATIVO;;CALLE;DOCTOR ESQUERDO;189;11011582;
123078;Situado Aparcabicicletas COLEGIO PÚBLICO LEGADO CRESPO;02;ARGANZUELA;022;ACACIAS;OPERATIVO;;PASEO;ACACIAS;2;11008437;
123106;Situado Aparcabicicletas AL LADO DE AGENCIA PARA EL EMPLEO DE MADRID;02;ARGANZUELA;021;IMPERIAL;OPERATIVO;;PASEO;PONTONES;10;20138350;
123753;Situado Aparcabicicletas UPM: Escuela Técnica Superior de Ingeniería y Diseño Industrial;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;CALLE;BERNARDINO OBREGON;1;20008190;
123802;Situado Aparcabicicletas ESCUELA MUNICIPAL DE MÚSICA ALMUDENA CANO;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;PASAJE;TORTOSA;6;20105955;
124711;Situado Aparcabicicletas EN LA GLORIETA;03;RETIRO;033;ESTRELLA;OPERATIVO;;PLAZA;CONDE DE CASAL;5;11011778;
124995;Situado Aparcabicicletas Dirección General de Agricultura de la Comunidad de Madrid;02;ARGANZUELA;026;PALOS DE MOGUER;OPERATIVO;;RONDA;ATOCHA;17;11010412;
128692;Situado Aparcabicicletas AL LADO DEL CEIP CIUDAD DE ROMA, EN LA ENTRADA DEL PARQUE;03;RETIRO;033;ESTRELLA;OPERATIVO;;CALLE;JUAN ESPLANDIU;1;11012057;
130122;Situado Aparcabicicletas EN LA PARTE DE LAS OFICINAS;03;RETIRO;033;ESTRELLA;OPERATIVO;;CALLE;JUAN ESPLANDIU;13;11012086;
130831;Situado Aparcabicicletas AL LADO DE Casa de América;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;ALCALA;53;11013649;
131013;Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;PLAZA;INDEPENDENCIA;6;11013824;
131263;Situado Aparcabicicletas ESTACIÓN DE METRO RETIRO;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;LAGASCA;2;11013863;
131337;Situado Aparcabicicletas POLIDEPORTIVO FUENTE DEL BERRO;04;SALAMANCA;043;FUENTE DEL BERRO;OPERATIVO;;CALLE;ELVIRA;31;20182773;
132154;Situado Aparcabicicletas CERCANO A LA CASA ÁRABE;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;O'DONNELL;7;11014619;
133293;Situado Aparcabicicletas REAL CASA DE LA MONEDA;04;SALAMANCA;042;GOYA;OPERATIVO;;CALLE;JORGE JUAN;123;31048466;
133618;Situado Aparcabicicletas PALACIO DE LOS DEPORTES;04;SALAMANCA;042;GOYA;OPERATIVO;;CALLE;LOMBIA;18;11015545;
135605;Situado Aparcabicicletas I.E.S BEATRIZ GALINDO;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;GOYA;10;11013902;
138273;Situado Aparcabicicletas  Universidad Rey Juan Carlos Campus de Madrid - Manuel Becerra;04;SALAMANCA;043;FUENTE DEL BERRO;OPERATIVO;;PLAZA;MANUEL BECERRA;15;11016812;
138853;Situado Aparcabicicletas EN LA PLAZA;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;PLAZA;MANUEL BECERRA;8;31026268;
139324;Situado Aparcabicicletas C/V C. SERRANO;04;SALAMANCA;041;RECOLETOS;OPERATIVO;;CALLE;DON RAMON DE LA CRUZ;2;11014069;
141419;Situado Aparcabicicletas PLAZA DE TOROS DE LAS VENTAS;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;CALLE;ALCALA;237;11017699;
142259;Situado Aparcabicicletas Biblioteca Pública Municipal Buenavista;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;AVENIDA;TOREROS;5;11017387;
142279;Situado Aparcabicicletas EN LA ESTACIÓN DE METRO DIEGO DE LEÓN;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;JUAN BRAVO;62;11019099;
143432;Situado Aparcabicicletas Museo de Arte Público;04;SALAMANCA;046;CASTELLANA;OPERATIVO;;PASEO;CASTELLANA;40;11019748;
145954;Situado Aparcabicicletas C/V CALLE DE MÉJICO;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;CALLE;FRANCISCO SILVELA;66;11018853;
147565;Situado Aparcabicicletas C.P. GUINDALERA;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;AVENIDA;CAMILO JOSE CELA;6;31041250;
148185;Situado Aparcabicicletas Agencia Estatal de Administración Tributaria;04;SALAMANCA;046;CASTELLANA;OPERATIVO;;CALLE;NUÐEZ DE BALBOA;125;11020044;
148326;Situado Aparcabicicletas EMBAJADA DE ALBANIA;04;SALAMANCA;045;LISTA;OPERATIVO;;CALLE;MARIA DE MOLINA;62;11018938;
148778;Situado Aparcabicicletas CENTRO MUNICIPAL MOSCARDÓ;04;SALAMANCA;044;GUINDALERA;OPERATIVO;;CALLE;PILAR DE ZARAGOZA;93;11018900;
150558;Situado Aparcabicicletas Escuela Técnica Superior de Ingenieros Industriales UPM;05;CHAMARTIN;051;EL VISO;OPERATIVO;;CALLE;PEDRO DE VALDIVIA;6;11020541;
154330;Situado Aparcabicicletas I.E.S. RAMIRO DE MAEZTU;05;CHAMARTIN;051;EL VISO;OPERATIVO;;CALLE;SERRANO;131;31048666;
155190;Situado Aparcabicicletas INSTALACIÓN DEPORTIVA BÁSICA SANTA HORTENSIA;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;SANTA HORTENSIA;34;31025357;
155947;Situado Aparcabicicletas FRENTE A IBM;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;SANTA HORTENSIA;31;11027467;
155979;Situado Aparcabicicletas ESTACIÓN DE METRO PROSPERIDAD;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;PLAZA;PROSPERIDAD;3;31008456;
156740;Situado Aparcabicicletas COLEGIO PÚBLICO PINTOR ROSALES;05;CHAMARTIN;051;EL VISO;OPERATIVO;;CALLE;PRINCIPE DE VERGARA;139;11021619;
157887;Situado Aparcabicicletas PLAZA DE ANDRES SEGOVIA;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;PLAZA;ANDRES SEGOVIA;2;20120191;
157999;Situado Aparcabicicletas AL LADO DE LA FUENTE DE LOS DELFINES;05;CHAMARTIN;051;EL VISO;OPERATIVO;;AVENIDA;DOCTOR ARCE;1;20009078;
158867;Situado Aparcabicicletas CERCA DE ESTACIÓN DE METRO NUEVOS MINISTERIOS;05;CHAMARTIN;051;EL VISO;OPERATIVO;;PASEO;CASTELLANA;110;11020485;
159396;Situado Aparcabicicletas PLAZA DE RODOLFO Y ERNESTO HALFFTER;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;CALLE;SUERO DE QUIÑONES;32;11023997;
161602;Situado Aparcabicicletas JARDINES DE PROSPERO SOYNARD;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;CALLE;EUGENIO SALAZAR;55;31050976;
161723;Situado Aparcabicicletas Escuela de Danza Broadway;05;CHAMARTIN;052;PROSPERIDAD;OPERATIVO;;CALLE;PADRE CLARET;23;11022999;
161936;Situado Aparcabicicletas Polideportivo Municipal Pradillo;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;CALLE;PRADILLO;25;20094374;
163739;Situado Aparcabicicletas C.P. PADRE POVEDA;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;AVENIDA;ALFONSO XIII;23;11023059;
164052;Situado Aparcabicicletas ENTRADA PARQUE BERLÍN;05;CHAMARTIN;053;CIUDAD JARDIN;OPERATIVO;;AVENIDA;RAMON Y CAJAL;5;11024265;
166611;Situado Aparcabicicletas AL LADO DEL AYUNTAMIENTO;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;CALLE;HERREROS DE TEJADA;7;31033511;
167171;Situado Aparcabicicletas POLIDEPORTIVO PADRE DAMIÁN;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;CALLE;PADRE DAMIAN;24;31042940;
167650;Situado Aparcabicicletas ESCUELA UNIVERSITARIA DE DISEÑO;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;AVENIDA;ALFONSO XIII;97;11025068;
167812;Situado Aparcabicicletas JUNTO A ZONA AJARDINADA;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;CALLE;JUAN RAMON JIMENEZ;9;11025560;
168626;Situado Aparcabicicletas MINISTERIO DE HACIENDA. METRO CUZCO;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;PASEO;CASTELLANA;162;11025623;
