"tipo_elem";"distrito";"id";"id_cruce";"fecha_inst";"utm_x";"utm_y";"longitud";"latitud"
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3358;691;"1976-07-02 00:00:00";443937.334292514;4476256.89520125;-3.66099316120762;40.4350663537215
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6721;691;"1976-07-02 00:00:00";443804.792881271;4476270.45459781;-3.66255695834689;40.4351795588351
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6720;691;"1976-07-02 00:00:00";443804.792909859;4476279.12354111;-3.66255772458011;40.4352576531835
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3356;691;"1976-07-02 00:00:00";443923.426369017;4476254.38912889;-3.6611569076908;40.4350428400835
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3357;691;"1976-07-02 00:00:00";443933.354311997;4476252.73036047;-3.66103971579341;40.4350285663647
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3359;691;"1976-07-02 00:00:00";443948.0378314;4476250.51193862;-3.66086640870174;40.4350095713939
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3360;691;"1976-07-02 00:00:00";443971.304371194;4476258.70044423;-3.66059282971394;40.4350849054745
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3361;691;"1976-07-02 00:00:00";443970.134588822;4476271.17866079;-3.66060772104433;40.4351972369735
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3362;691;"1976-07-02 00:00:00";443962.404043558;4476276.060814;-3.66069929108261;40.4352406971253
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3363;691;"1976-07-02 00:00:00";443971.49677432;4476284.10931701;-3.66059280154233;40.4353138148587
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6723;691;"1976-07-02 00:00:00";443911.971930328;4476269.19221603;-3.66129325636364;40.4351754216257
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6722;691;"1976-07-02 00:00:00";443911.893161866;4476281.01350363;-3.66129522833834;40.4352819086428
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4182;156;"1966-01-08 00:00:00";441785.856686126;4476265.79477023;-3.68635875280704;40.4349987150688
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4181;156;"1966-01-08 00:00:00";441786.727075016;4476286.16680858;-3.68635035753053;40.4351822970049
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4176;156;"1966-01-08 00:00:00";441781.33951034;4476334.87082078;-3.68641833592996;40.435620668771
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4179;156;"1966-01-08 00:00:00";441758.211755173;4476303.04137476;-3.68668808453947;40.4353323147056
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4180;156;"1966-01-08 00:00:00";441757.950637958;4476289.35474964;-3.68668990862648;40.4352090008018
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4183;156;"1966-01-08 00:00:00";441775.696612151;4476256.06762942;-3.68647764317941;40.4349103771393
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4184;156;"1966-01-08 00:00:00";441760.897138429;4476257.14047238;-3.6866522187382;40.4349190056189
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4178;156;"1966-01-08 00:00:00";441752.651860786;4476318.26465569;-3.68675502820956;40.4354690638706
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4175;156;"1966-01-08 00:00:00";441766.230927127;4476336.0356696;-3.68659656601304;40.4356301045127
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4177;156;"1966-01-08 00:00:00";441753.9916338;4476333.51727673;-3.68674063091735;40.435606560547
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4161;169;"1966-04-22 00:00:00";442027.372555548;4476250.90003214;-3.68351005648245;40.4348814059665
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4157;169;"1966-04-22 00:00:00";442060.423874807;4476266.47756609;-3.68312182063892;40.4350240390686
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4156;169;"1966-04-22 00:00:00";442054.696234161;4476281.50837833;-3.68319071688872;40.4351590448297
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4159;169;"1966-04-22 00:00:00";442051.366932383;4476243.39771542;-3.68322649247938;40.4348154936498
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4158;169;"1966-04-22 00:00:00";442067.552719788;4476248.22831178;-3.68303611188118;40.4348601375863
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4162;169;"1966-04-22 00:00:00";442021.629971586;4476268.30364903;-3.68357934600538;40.4350377858185
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4160;169;"1966-04-22 00:00:00";442033.147215824;4476244.94878352;-3.68344143372756;40.4348281967522
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4155;169;"1966-04-22 00:00:00";442036.384151619;4476282.89090029;-3.68340673279954;40.4351702232069
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4154;259;"1968-01-01 00:00:00";442169.39957836;4476240.74347939;-3.68183471495854;40.4347997986066
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4153;259;"1968-01-01 00:00:00";442165.395291391;4476258.65343055;-3.68188355305582;40.4349608616822
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4145;170;"1966-04-25 00:00:00";442368.616267316;4476251.56118535;-3.67948704703968;40.4349110781669
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4146;170;"1966-04-25 00:00:00";442391.89582304;4476250.25011951;-3.67921247526477;40.4349008802573
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4152;170;"1966-04-25 00:00:00";442358.622612691;4476245.27548091;-3.67960429650478;40.4348537609064
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4150;170;"1966-04-25 00:00:00";442366.067216089;4476214.301188;-3.67951371985911;40.434575245247
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4147;170;"1966-04-25 00:00:00";442395.570703848;4476242.5826717;-3.67916845548276;40.4348320626705
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4148;170;"1966-04-25 00:00:00";442400.159455461;4476223.32762699;-3.67911261154686;40.4346589216068
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4151;170;"1966-04-25 00:00:00";442361.620754911;4476228.40314515;-3.67956741986541;40.4347019744397
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4149;170;"1966-04-25 00:00:00";442388.563032136;4476218.2073669;-3.67924886221016;40.4346119925967
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7582;55;"1960-01-01 00:00:00";442821.626410691;4476205.79082741;-3.67414218905647;40.4345300235765
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7581;55;"1960-01-01 00:00:00";442828.305608861;4476192.69339454;-3.67406226716031;40.4344124945153
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7587;55;"1960-01-01 00:00:00";442804.107324057;4476173.5514509;-3.67434582684786;40.4342383905768
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;3306;55;"1960-01-01 00:00:00";442734.361901145;4476200.27735231;-3.67517048708898;40.4344743515542
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;3305;55;"1960-01-01 00:00:00";442730.755255414;4476217.3833423;-3.67521454867562;40.4346282024838
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7583;55;"1960-01-01 00:00:00";442776.644188085;4476204.39214548;-3.67467237586593;40.4345143298689
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7590;55;"1960-01-01 00:00:00";442773.267415905;4476262.45334534;-3.67471741423438;40.4350371417355
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7589;55;"1960-01-01 00:00:00";442750.319152477;4476242.34121123;-3.67498615035759;40.4348543822893
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7584;55;"1960-01-01 00:00:00";442779.312127867;4476196.16429166;-3.67464018168956;40.4344403928162
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7585;55;"1960-01-01 00:00:00";442754.523149066;4476219.51911018;-3.67493453182708;40.4346490788177
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7586;55;"1960-01-01 00:00:00";442764.218602338;4476215.06422192;-3.67481982698455;40.4346096142433
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6271;55;"1960-01-01 00:00:00";442744.805659737;4476185.76903769;-3.67504605463735;40.4343443724544
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6270;55;"1960-01-01 00:00:00";442763.947319177;4476185.03384363;-3.67482032066631;40.4343390669623
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7694;55;"1960-01-01 00:00:00";442769.143653275;4476215.56918366;-3.67476180907042;40.4346145021072
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;5897;331;"1968-11-21 00:00:00";443119.256430446;4476113.94228754;-3.67062509150171;40.4337230138197
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;5896;331;"1968-11-21 00:00:00";443123.669993793;4476106.09369388;-3.67057235649655;40.4336526115326
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;5894;331;"1968-11-21 00:00:00";443139.304628636;4476110.32953523;-3.67038841497517;40.4336918391449
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;5895;331;"1968-11-21 00:00:00";443129.954479818;4476101.64638835;-3.67049786921875;40.4336129776777
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3303;789;"1978-01-01 00:00:00";442738.645592411;4476096.44795617;-3.67511063009617;40.433539299532
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;5364;789;"1978-01-01 00:00:00";442765.757199303;4476081.541953;-3.67478966328571;40.4334068848882
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;5363;789;"1978-01-01 00:00:00";442766.163210792;4476092.19214917;-3.6747858358272;40.4335028551189
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3304;789;"1978-01-01 00:00:00";442735.649220297;4476084.57049798;-3.67514488477973;40.4334320951651
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3301;265;"1968-01-01 00:00:00";442878.799166212;4476102.3808163;-3.67345886290716;40.4336023829263
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3302;265;"1968-01-01 00:00:00";442867.308375623;4476092.32135999;-3.67359342613588;40.4335109730536
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3299;265;"1968-01-01 00:00:00";442886.54608286;4476119.60318423;-3.67336908044663;40.4337580626705
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3300;265;"1968-01-01 00:00:00";442874.094799444;4476109.93854674;-3.67351500307141;40.4336701436581
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3297;187;"1966-08-29 00:00:00";443128.019541319;4476051.29409595;-3.67051617494522;40.4331592463454
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3298;187;"1966-08-29 00:00:00";443136.992743953;4476058.25346643;-3.67041101110955;40.4332225534055
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4190;155;"1966-01-05 00:00:00";441767.547071218;4476039.24269551;-3.6865538545695;40.4329565441079
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4191;155;"1966-01-05 00:00:00";441766.958525219;4476030.28461526;-3.68655997221866;40.4328758042266
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4185;155;"1966-01-05 00:00:00";441736.252407619;4476053.22204081;-3.68692407138377;40.4330802851377
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4186;155;"1966-01-05 00:00:00";441746.20789576;4476062.38744213;-3.68680754519098;40.4331635487762
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4187;155;"1966-01-05 00:00:00";441761.79006295;4476061.11715142;-3.6866237288028;40.4331531965919
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4188;155;"1966-01-05 00:00:00";441768.204010719;4476052.67944739;-3.68654734095358;40.4330776347934
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4192;155;"1966-01-05 00:00:00";441757.751119718;4476010.79654195;-3.68666673310659;40.4326996016468
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4193;155;"1966-01-05 00:00:00";441742.706898027;4476016.75220433;-3.6868446358679;40.4327521995222
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4194;155;"1966-01-05 00:00:00";441740.281631758;4476031.82225357;-3.68687460883053;40.4328877878614
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4189;155;"1966-01-05 00:00:00";441767.839102942;4476043.34030231;-3.68655078721482;40.4329934777571
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1162;239;"1967-08-02 00:00:00";442005.783170369;4476038.12547128;-3.68374516680289;40.4329631249075
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1160;239;"1967-08-02 00:00:00";442007.67035829;4476019.58818171;-3.68372122715556;40.4327962636113
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1155;239;"1967-08-02 00:00:00";442050.778626615;4476016.48478962;-3.68321273820444;40.4327713112711
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1153;239;"1967-08-02 00:00:00";442046.645151972;4476033.69452785;-3.68326303720322;40.4329260569471
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1156;239;"1967-08-02 00:00:00";442050.632649351;4476008.3637408;-3.68321371869407;40.4326981427514
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1151;239;"1967-08-02 00:00:00";442021.128379425;4476053.9669483;-3.68356570588224;40.4331069024171
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1154;239;"1967-08-02 00:00:00";442046.093291182;4476026.30104677;-3.6832688689702;40.4328594144318
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1161;239;"1967-08-02 00:00:00";442003.587920422;4476030.09925928;-3.68377031440088;40.4328906678368
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1159;239;"1967-08-02 00:00:00";442007.227894363;4476013.46061345;-3.68372588428284;40.4327410326586
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1157;239;"1967-08-02 00:00:00";442033.951029589;4476003.27841684;-3.68340991524667;40.4326511692918
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1158;239;"1967-08-02 00:00:00";442016.734316759;4476005.0561736;-3.68361304585947;40.4326659841572
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1152;239;"1967-08-02 00:00:00";442037.343547157;4476051.04728985;-3.6833742771385;40.4330817308817
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6466;240;"1967-08-03 00:00:00";442352.49709821;4476019.36078425;-3.67965602098988;40.4328181860001
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;6465;240;"1967-08-03 00:00:00";442376.421981299;4476022.37323971;-3.67937424188866;40.4328469815365
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1166;241;"1967-08-07 00:00:00";442750.921100558;4475995.36982606;-3.67495680684629;40.4326295822046
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1167;241;"1967-08-07 00:00:00";442751.572212078;4475982.20937459;-3.67494794546428;40.4325110710789
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1171;241;"1967-08-07 00:00:00";442745.806346676;4475953.69962902;-3.67501335125538;40.4322538441283
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1172;241;"1967-08-07 00:00:00";442729.895147622;4475950.10598776;-3.67520060435553;40.4322203754185
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1165;241;"1967-08-07 00:00:00";442731.57355724;4475992.23190344;-3.67518461329771;40.4325999823286
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1169;241;"1967-08-07 00:00:00";442756.452599319;4475966.79906036;-3.67488902250687;40.4323725831353
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1170;241;"1967-08-07 00:00:00";442755.276075341;4475958.05468781;-3.67490210499001;40.4322937284707
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1168;241;"1967-08-07 00:00:00";442751.07290885;4475975.91780089;-3.6749532650658;40.4324543590637
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7810;264;"1968-01-01 00:00:00";442930.620637016;4475968.47676396;-3.67283590422568;40.4323996650631
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3292;264;"1968-01-01 00:00:00";443002.335730188;4475951.56692603;-3.67198893723143;40.4322522501307
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3293;264;"1968-01-01 00:00:00";442998.965145875;4475944.89082272;-3.67202807430371;40.4321918774282
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3288;264;"1968-01-01 00:00:00";442949.281141929;4476023.69782531;-3.67262087194485;40.4328984044177
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3285;264;"1968-01-01 00:00:00";442925.388184763;4476000.0210517;-3.67290042233634;40.4326834729054
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3296;264;"1968-01-01 00:00:00";442975.695822361;4475920.58036244;-3.67230021487227;40.4319712815156
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7811;264;"1968-01-01 00:00:00";442961.591369471;4475941.92388706;-3.67246840683269;40.4321625877121
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3291;264;"1968-01-01 00:00:00";442997.819867488;4475959.04033257;-3.67204284495044;40.432319264899
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7783;298;"1968-04-23 00:00:00";443378.146571906;4475954.43995145;-3.66755875874011;40.4323037997194
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7784;298;"1968-04-23 00:00:00";443400.31801801;4475956.78298785;-3.667297587908;40.4323264160081
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7785;298;"1968-04-23 00:00:00";443409.366814805;4475945.64300472;-3.66718991961749;40.4322266769937
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7782;298;"1968-04-23 00:00:00";443380.237494487;4475940.63226416;-3.66753287881064;40.4321795552933
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7781;298;"1968-04-23 00:00:00";443394.441706943;4475963.7770252;-3.66736748673271;40.4323890220112
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7786;298;"1968-04-23 00:00:00";443267.361392009;4475925.27592582;-3.66886220328663;40.4320335262249
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7787;298;"1968-04-23 00:00:00";443269.632654756;4475939.2998618;-3.6688366791648;40.4321600159479
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7779;262;"1968-01-01 00:00:00";443011.068077422;4475864.29419747;-3.67187816668371;40.431466651418
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7780;262;"1968-01-01 00:00:00";443035.070490295;4475885.91798565;-3.67159714363386;40.4316630936481
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;7778;262;"1968-01-01 00:00:00";443025.710925435;4475873.06765666;-3.67170633066489;40.4315466903057
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1164;790;"1978-01-01 00:00:00";442365.336626799;4475875.60564833;-3.67949161936523;40.4315240586265
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1163;790;"1978-01-01 00:00:00";442342.772865592;4475870.25920207;-3.67975713512869;40.4314743314513
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";4;8290;791;"2018-06-05 00:00:00";442712.676462165;4475831.2977339;-3.67539288694434;40.4311489053318
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3283;791;"1978-01-01 00:00:00";442721.554021208;4475820.03834852;-3.6752872166228;40.4310480864912
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3284;791;"1978-01-01 00:00:00";442736.014582946;4475821.41560154;-3.67511686838294;40.4310614891159
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;6854;146;"1965-08-24 00:00:00";443858.184165695;4475903.18621031;-3.6618950573694;40.431874618767
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;6855;146;"1965-08-24 00:00:00";443884.190854976;4475906.88986134;-3.66158879273519;40.43190973815
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3323;558;"1973-04-09 00:00:00";443732.813384162;4475763.1333539;-3.66336064929176;40.4306044776988
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3324;558;"1973-04-09 00:00:00";443717.973059962;4475781.47241968;-3.66353722161942;40.4307686816428
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3326;559;"1973-04-09 00:00:00";443692.756834364;4475765.20574005;-3.66383304854927;40.4306204362982
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3325;559;"1973-04-09 00:00:00";443699.713763904;4475769.97761691;-3.66375145785261;40.430663894768
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4579;559;"1973-04-09 00:00:00";443667.427262262;4475747.885639;-3.66413011702552;40.4304626927546
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4580;559;"1973-04-09 00:00:00";443681.692839181;4475720.47771857;-3.66395951609533;40.430216753797
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4581;559;"1973-04-09 00:00:00";443674.53383531;4475710.83648908;-3.66404305683142;40.4301294158149
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4583;559;"1973-04-09 00:00:00";443637.949138405;4475725.10133015;-3.66447560552323;40.4302554429241
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;4582;559;"1973-04-09 00:00:00";443654.305911771;4475712.94019738;-3.66428170304685;40.4301469971885
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;3327;559;"1973-04-09 00:00:00";443690.231965291;4475763.46185569;-3.66386265905887;40.4306045555558
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1116;162;"1966-02-09 00:00:00";441714.034215229;4475762.3900819;-3.6871593342872;40.4304587747462
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1117;162;"1966-02-09 00:00:00";441712.442308641;4475765.54964798;-3.68717839043082;40.4304871260916
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1115;162;"1966-02-09 00:00:00";441713.736770563;4475755.0471282;-3.68716216744111;40.4303926050414
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1124;162;"1966-02-09 00:00:00";441720.984538099;4475737.98437036;-3.68707516180456;40.4302394033201
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1120;162;"1966-02-09 00:00:00";441741.459143834;4475780.72005905;-3.68683771155751;40.4306258212349
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1118;162;"1966-02-09 00:00:00";441712.814822428;4475771.35924175;-3.68717453172069;40.4305394878116
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1122;162;"1966-02-09 00:00:00";441749.44135266;4475754.53851123;-3.6867412126377;40.4303905242454
"AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO)";4;1123;162;"1966-02-09 00:00:00";441736.439364342;4475736.01129606;-3.68689279010575;40.4302227115581
